0	1	2	3	4	5	6	7	8	9	10	11
0	65	25	26	0	0	67	0	59	27	0	0
0	13	13	13	0	13	13	0	14	14	0	14
56	56	29	29	0	29	58	0	60	60	0	62
0	22	27	23	0	23	27	0	27	27	0	27
0	19	19	23	0	23	20	0	20	24	20	24
12	12	10	10	0	10	13	0	12	12	0	0
6	4	0	4	0	4	6	0	6	4	4	4
28	22	28	27	0	27	24	0	24	28	24	29
0	0	30	30	0	30	25	0	25	32	0	25
23	0	29	28	0	28	26	0	26	26	0	0
0	25	25	24	0	24	25	0	25	21	25	21
6	22	22	22	0	22	6	22	6	34	6	0
5	9	9	9	0	9	4	0	3	0	0	10
0	0	0	30	0	28	21	0	20	20	0	27
0	0	39	39	0	0	21	0	24	38	0	38
0	13	15	15	0	14	15	0	14	0	0	0
22	22	21	22	0	22	22	22	22	19	19	0
8	17	8	9	0	9	17	0	17	9	0	9
0	8	12	12	0	12	9	13	9	10	9	9
7	15	0	7	0	7	16	0	17	0	11	16
0	31	31	31	25	31	26	0	26	29	26	26
0	19	0	30	0	30	17	0	18	30	0	32
7	0	7	7	0	7	0	0	0	7	0	0
31	0	16	31	0	31	14	0	14	31	14	31
14	24	15	15	0	15	26	15	26	15	15	24
18	17	27	27	0	27	18	0	17	0	18	18
19	19	19	19	0	19	18	0	20	0	19	0
0	10	13	13	10	12	11	0	11	14	11	13
0	0	0	12	0	12	15	0	15	12	0	12
10	1	9	1	0	1	10	0	10	0	1	1
0	0	23	23	0	24	35	0	35	27	27	0
35	19	19	35	0	35	19	0	20	0	35	35
0	0	0	30	0	26	13	0	14	0	26	27
0	26	27	27	0	12	12	0	12	28	12	0
18	18	18	18	0	0	58	0	58	16	16	0
22	22	23	23	0	24	37	0	38	38	0	23
12	12	12	12	0	12	8	12	8	12	12	12
0	8	8	8	0	8	4	0	4	8	4	8
20	19	0	31	0	31	18	0	18	17	0	0
31	31	21	35	0	37	20	0	19	22	36	22
16	0	16	16	0	16	33	0	33	33	0	0
0	0	4	4	0	4	1	0	1	1	3	3
4	4	6	6	4	6	4	0	4	4	0	4
0	20	0	27	0	26	22	0	22	26	0	0
18	7	7	24	0	24	7	0	7	22	0	0
20	0	21	23	0	22	22	0	22	24	24	23
15	0	19	19	0	19	15	0	14	0	8	18
0	11	11	18	0	18	11	0	11	18	6	0
12	0	12	13	0	14	14	0	11	16	16	12
14	0	14	14	0	13	16	0	16	13	16	13
16	15	16	15	0	15	16	0	16	0	15	0
8	0	16	16	0	16	13	0	15	0	15	14
17	24	17	24	0	24	17	0	16	0	0	26
12	14	14	13	0	13	11	0	11	14	0	15
0	8	8	8	0	8	23	0	27	27	27	8
62	0	60	60	0	58	29	0	29	29	56	56
21	22	22	22	0	22	12	0	21	22	22	13
11	11	25	25	0	25	11	0	11	0	27	0
27	0	27	27	0	27	23	0	23	27	22	0
24	20	24	20	0	20	23	0	23	19	19	0
30	0	41	41	0	41	30	0	31	0	31	40
0	0	12	12	0	13	10	0	10	10	12	12
29	24	28	24	0	24	27	0	27	28	22	28
0	0	31	31	0	31	31	0	31	0	31	31
0	0	26	26	0	26	28	0	28	29	0	23
21	25	21	25	0	25	24	0	24	25	25	0
10	0	10	10	0	10	28	0	28	0	10	0
10	23	10	11	0	11	23	0	22	12	12	0
9	9	9	11	0	11	19	11	20	11	20	20
27	0	20	20	0	21	28	0	30	0	0	0
0	18	0	13	0	13	18	0	17	14	0	15
20	20	23	23	0	0	21	0	21	24	0	21
15	0	15	16	0	17	15	0	12	15	15	0
0	44	40	40	0	0	45	0	44	43	0	43
16	11	0	17	0	16	7	0	7	0	15	7
25	4	4	4	0	4	25	0	27	0	4	0
33	33	33	34	15	33	15	0	15	33	0	33
0	0	12	12	0	12	3	0	2	12	0	12
0	42	0	48	0	49	42	0	40	50	0	47
7	11	0	11	0	11	7	0	6	11	3	0
31	14	31	14	0	14	31	0	31	16	0	31
8	0	3	3	0	3	6	3	6	3	0	6
5	3	5	5	0	5	3	0	3	5	0	3
27	27	17	18	0	20	27	0	27	0	25	25
18	0	17	17	0	17	21	0	19	0	20	0
0	19	0	20	0	18	19	0	19	19	19	19
0	21	23	24	0	25	21	0	21	0	21	21
1	1	0	10	0	10	1	0	1	9	1	10
35	35	0	20	0	19	35	0	35	19	19	35
0	42	14	14	0	12	43	0	0	20	37	37
27	26	0	14	0	13	26	0	30	0	0	0
0	19	19	21	0	23	42	0	42	0	43	43
12	12	15	15	0	15	0	0	13	16	16	16
23	0	38	38	0	37	24	0	23	23	22	22
8	4	8	4	0	4	8	0	8	8	8	0
0	0	17	18	0	18	31	0	31	0	19	20
22	36	22	19	0	20	37	0	35	21	31	31
0	0	33	33	0	33	16	0	16	16	0	16
3	3	1	1	0	1	4	0	4	4	0	0
0	0	26	22	0	22	26	0	27	0	20	0
0	0	22	7	0	7	24	0	24	7	7	18
23	24	24	22	0	22	22	0	23	21	0	20
0	0	15	15	0	14	27	14	27	14	14	0
23	24	36	35	0	36	24	0	24	31	0	30
0	0	50	50	25	47	25	0	26	46	0	0
8	8	0	8	0	8	37	0	37	9	0	37
0	6	18	11	0	11	18	0	18	11	11	0
26	0	0	16	0	17	24	0	24	17	24	17
0	18	11	17	0	17	18	0	18	18	18	18
11	11	9	9	0	9	9	0	18	11	18	18
0	41	41	41	0	0	33	0	33	34	0	35
0	31	54	54	0	0	32	0	34	59	34	59
23	23	45	45	23	43	23	0	24	43	0	0
8	27	27	27	0	23	8	0	8	8	8	0
0	13	10	10	0	9	13	0	12	0	0	12
16	0	16	14	0	14	16	0	16	0	0	12
3	3	43	43	0	41	3	0	3	0	4	33
12	0	12	12	0	12	5	0	5	5	13	13
4	0	0	0	0	0	5	0	5	0	5	0
0	8	3	3	0	3	16	0	16	3	0	3
19	19	0	30	0	30	18	0	18	26	25	18
17	17	28	28	0	28	17	0	17	0	0	17
11	11	24	23	0	24	11	0	11	0	0	8
10	7	10	10	0	10	10	0	7	10	10	7
32	0	0	37	0	38	31	0	31	41	31	31
33	0	32	33	0	34	31	0	31	34	0	30
13	0	12	12	0	11	13	0	13	13	0	11
9	4	9	10	0	10	5	0	5	5	0	5
5	10	5	10	0	9	5	0	5	5	0	9
0	36	37	37	0	37	37	0	20	37	0	0
23	22	23	23	0	23	22	23	22	23	22	24
0	0	9	9	0	9	29	0	29	29	14	18
18	0	7	7	0	9	16	0	16	16	9	0
0	0	9	9	9	9	15	0	15	9	15	9
0	12	15	15	0	13	12	0	12	0	0	11
0	0	21	27	0	28	21	0	22	30	33	24
4	4	24	25	0	24	4	0	4	24	1	4
0	0	16	16	0	16	26	16	26	16	16	26
3	3	3	3	0	3	6	0	6	3	3	3
10	9	0	10	0	10	10	0	10	10	0	0
0	9	17	8	0	9	17	0	17	9	0	9
19	21	19	21	0	19	21	0	21	20	20	20
0	0	13	13	0	13	32	0	0	12	12	0
6	0	6	6	31	6	31	0	31	6	6	31
13	13	13	13	0	21	11	0	11	18	0	11
16	0	16	16	0	20	18	0	18	18	18	20
0	22	30	30	0	0	22	0	22	30	0	22
72	72	0	21	0	24	69	0	68	0	0	24
25	25	8	8	0	8	25	0	25	7	0	6
15	15	15	16	0	18	12	0	12	0	18	18
11	0	6	12	0	12	6	0	6	12	0	6
17	0	0	26	0	26	19	0	19	0	0	19
16	16	15	16	0	16	16	0	16	16	0	19
0	10	11	11	0	11	10	0	10	11	0	10
1	0	14	13	0	14	1	0	1	1	1	0
10	10	10	20	0	22	10	0	10	24	10	24
20	16	16	17	20	16	18	0	18	17	18	17
2	13	0	13	0	13	2	0	2	9	2	2
20	0	18	18	0	18	22	18	22	19	0	22
0	0	24	24	0	23	15	0	15	22	15	21
8	0	8	8	0	8	8	0	20	8	8	8
19	0	19	19	0	18	24	0	25	24	25	18
20	0	48	48	0	48	0	0	19	48	48	19
0	44	0	43	0	42	44	0	43	44	0	0
0	21	23	23	0	24	45	24	45	24	24	24
17	0	0	22	0	23	15	0	15	0	22	14
12	12	12	12	0	12	12	0	2	12	0	2
14	14	14	14	0	14	14	0	3	10	0	3
10	10	10	10	0	10	1	0	2	2	8	8
0	0	6	6	6	6	13	0	13	6	6	0
0	0	0	0	44	8	42	0	41	8	42	43
0	48	48	33	0	33	48	0	44	35	44	44
0	13	18	18	0	14	14	0	14	19	0	0
12	0	0	16	0	16	14	0	14	16	0	16
13	13	5	5	0	5	12	0	12	12	0	12
0	27	22	19	0	18	27	0	30	0	0	17
18	25	26	18	0	18	30	0	30	0	19	19
10	11	15	15	0	12	11	0	11	15	0	15
31	31	41	31	0	31	38	0	37	0	0	32
30	0	34	31	0	31	34	0	33	32	0	33
19	0	19	19	0	20	0	0	15	15	15	0
11	0	22	22	0	13	12	0	12	19	19	12
11	0	13	13	0	13	11	0	12	12	0	13
5	0	5	5	0	5	10	0	10	9	4	9
9	0	5	5	0	5	9	0	10	5	10	5
22	21	17	18	0	18	29	0	30	17	0	31
18	14	29	29	0	29	9	0	9	9	0	0
0	9	16	16	0	16	9	0	7	7	0	18
22	22	22	22	0	22	7	0	7	23	0	23
24	33	30	22	0	21	28	0	27	21	0	0
16	0	28	28	0	0	17	0	16	28	0	16
0	0	0	62	0	62	35	0	33	60	0	0
0	0	11	11	0	11	8	0	8	0	0	8
0	0	10	10	0	10	10	0	10	0	9	10
9	0	9	17	0	17	9	0	8	17	9	0
14	14	14	13	0	13	34	0	34	0	0	33
0	14	17	17	0	17	17	0	11	19	20	20
0	13	22	22	0	22	13	20	13	19	19	13
20	18	18	18	0	18	20	0	16	16	0	16
0	21	15	15	16	16	21	0	21	17	21	17
5	5	5	5	0	5	12	0	12	5	5	0
6	14	6	6	0	4	8	4	8	4	4	8
24	0	0	68	0	69	24	0	21	0	72	72
12	12	0	12	0	12	12	0	12	9	0	0
6	0	12	6	0	6	12	0	12	6	0	11
19	0	0	19	0	19	26	0	26	0	0	17
19	47	50	58	0	60	19	0	19	0	60	0
22	0	22	21	0	22	17	0	17	23	17	24
0	1	1	1	0	1	14	0	13	14	0	1
11	7	7	7	0	7	9	0	10	0	10	10
24	10	24	10	0	10	22	0	20	10	10	10
10	11	10	10	0	10	11	0	10	10	10	10
15	15	24	25	15	25	15	0	15	25	0	25
13	24	24	24	0	23	12	0	12	0	0	25
14	14	14	14	0	14	16	0	16	0	0	14
18	25	24	25	0	24	18	0	19	19	0	19
0	0	44	43	0	44	42	0	43	0	44	0
0	12	11	11	0	11	11	0	11	0	11	11
11	15	15	15	0	15	11	0	11	15	16	16
14	22	0	15	0	15	23	0	22	0	0	17
0	8	8	8	0	8	8	0	8	8	9	9
15	14	14	14	0	11	0	0	17	16	0	17
8	8	2	2	0	1	10	0	10	10	10	10
17	39	39	39	0	39	18	0	18	0	39	0
44	44	35	44	0	48	33	0	33	48	48	0
5	4	5	5	9	5	10	0	10	5	9	5
15	15	4	4	0	4	14	0	14	14	8	8
22	0	19	14	0	14	19	0	19	13	15	14
13	13	13	13	0	4	5	0	6	6	4	0
28	0	26	26	0	26	29	0	29	26	0	27
0	24	16	16	0	14	0	0	24	15	15	28
0	0	26	26	0	26	19	0	19	26	0	19
7	15	16	16	0	16	8	0	8	14	8	14
15	0	22	22	0	22	8	0	0	22	0	22
18	0	20	20	0	21	19	0	19	19	20	19
0	17	27	27	0	28	17	0	17	17	24	0
0	24	7	7	0	6	22	6	22	6	6	0
22	22	6	6	0	0	22	0	22	6	22	22
23	22	19	19	0	25	24	0	24	24	0	23
6	28	6	6	0	7	31	7	31	7	32	0
39	0	25	40	0	42	26	0	25	42	43	24
0	15	5	5	0	5	22	0	22	0	0	4
6	0	6	35	0	35	6	0	6	0	0	0
13	0	13	47	0	47	13	0	13	54	54	0
0	5	16	16	5	15	5	0	5	16	0	16
5	0	5	16	0	16	5	0	5	18	4	0
0	22	12	12	0	12	21	0	21	21	17	11
0	15	31	31	0	31	15	0	15	15	0	33
15	17	0	17	0	17	10	0	10	17	0	18
20	20	18	18	20	18	20	0	20	19	0	21
3	7	3	3	0	7	7	0	7	3	3	7
14	25	24	25	0	25	12	0	12	27	0	0
7	7	7	9	0	0	10	0	10	10	10	10
13	0	13	13	0	13	5	0	5	11	11	5
0	0	19	19	0	20	17	0	17	20	0	0
34	3	34	3	0	3	34	0	34	34	1	34
8	8	14	14	0	14	4	0	4	4	15	15
14	15	13	19	0	19	14	0	14	19	0	22
13	7	13	13	7	13	7	0	7	13	0	13
0	4	6	6	0	5	4	0	13	13	13	13
5	13	15	15	0	15	5	0	3	14	0	0
19	20	19	19	0	19	21	0	20	20	0	18
31	0	29	29	0	29	20	0	20	33	33	21
0	24	17	17	0	17	28	0	27	27	17	0
0	0	27	26	0	26	16	0	16	29	0	16
0	44	26	26	0	0	47	0	45	26	0	26
0	0	0	46	0	46	7	0	7	44	0	43
13	44	43	44	0	45	13	13	13	45	0	0
23	0	24	24	0	24	25	0	19	19	22	23
24	43	42	25	0	26	42	0	40	25	0	39
0	0	0	6	0	6	35	0	35	6	0	6
0	54	54	13	0	13	47	0	47	13	0	13
0	50	0	50	0	49	32	0	34	48	0	0
0	4	18	5	0	5	16	0	16	5	0	5
11	17	21	21	0	21	12	0	12	12	22	0
2	13	13	13	0	0	1	0	1	13	0	13
33	0	15	15	0	15	31	0	31	31	15	0
10	10	9	10	0	0	10	0	10	10	10	10
34	1	34	34	0	34	3	0	3	34	3	34
61	0	59	60	0	59	18	0	18	0	18	0
0	0	10	10	0	10	34	0	35	35	0	10
3	0	1	2	0	1	3	0	3	3	1	0
3	5	5	5	0	0	3	0	3	5	0	5
8	0	29	0	0	29	8	0	8	25	8	0
33	28	33	34	0	34	28	0	28	28	34	0
30	0	50	51	0	51	31	0	31	0	0	31
7	0	12	0	0	11	7	0	7	10	0	0
17	0	17	17	0	15	18	0	17	16	0	17
23	23	23	25	0	7	7	0	6	25	28	6
46	47	0	5	0	5	46	0	45	0	5	5
16	12	15	12	0	12	15	0	16	0	0	0
0	16	12	12	0	0	17	0	18	12	0	18
7	4	4	7	0	7	4	0	4	7	4	4
0	15	15	14	0	16	12	0	13	16	0	0
0	18	26	26	0	26	17	0	17	0	0	20
1	1	1	1	0	1	19	0	19	19	3	3
42	0	44	30	0	31	41	0	41	30	0	30
7	7	29	29	0	28	7	0	7	28	0	28
8	0	9	31	0	32	9	0	9	37	0	0
18	0	18	18	0	15	15	0	15	16	16	0
0	15	18	18	0	17	17	0	18	18	18	18
28	36	37	37	0	37	27	0	27	26	35	35
65	27	27	27	0	27	60	0	59	26	26	0
56	56	27	27	0	0	54	0	51	27	0	28
61	0	24	24	0	24	24	0	57	23	23	0
15	17	17	17	0	17	12	0	13	17	0	0
8	13	0	8	0	8	13	0	13	12	12	8
40	20	20	39	0	39	21	0	27	0	0	42
0	0	25	25	0	27	34	34	33	25	33	26
9	0	9	9	0	0	8	0	8	9	9	9
15	15	0	15	0	16	19	0	19	17	19	18
18	18	18	18	0	0	18	0	13	14	14	13
20	0	20	20	0	21	20	0	16	17	19	0
9	0	17	17	0	17	10	0	11	17	0	12
27	0	17	27	0	27	15	0	15	24	25	0
0	0	15	15	0	17	22	0	24	24	24	0
32	0	42	42	0	42	44	0	43	44	42	42
10	0	35	35	0	34	10	0	10	10	0	0
0	1	3	3	0	3	1	0	2	1	0	3
20	0	20	0	0	20	21	0	21	20	0	21
8	0	7	7	0	7	26	0	0	10	0	27
17	17	0	25	0	24	15	0	15	26	26	26
0	23	8	8	0	8	20	0	23	8	0	0
0	34	28	28	0	28	34	0	34	33	28	33
41	40	26	26	0	43	42	0	42	26	0	42
31	0	0	31	0	31	51	0	51	50	0	30
0	0	6	6	11	6	11	0	11	6	11	11
5	5	0	45	0	46	5	0	5	0	47	46
0	0	0	16	0	15	12	0	12	15	12	16
4	4	7	4	0	4	7	0	7	4	4	7
26	26	0	21	0	21	26	0	27	23	0	28
7	8	8	8	0	8	7	0	7	8	8	7
0	12	12	0	0	13	13	0	13	0	0	12
0	20	25	0	0	25	20	0	20	27	20	21
3	3	19	19	0	19	1	0	1	1	1	1
24	0	13	13	0	13	22	0	21	10	0	10
30	0	30	41	0	41	31	0	30	44	0	42
0	0	37	9	0	9	32	0	31	9	0	8
48	48	48	48	0	48	22	0	18	0	18	0
18	18	18	18	0	17	17	0	18	18	15	0
35	35	26	27	0	27	37	0	37	37	36	28
24	24	17	18	0	18	24	17	23	17	0	17
8	12	12	13	0	13	8	0	8	0	13	8
42	0	0	27	0	21	39	0	39	20	20	40
0	15	0	21	0	20	15	0	15	20	20	0
37	37	37	36	0	37	17	0	0	37	37	17
0	15	21	24	0	0	19	0	20	32	0	22
0	19	17	16	0	20	21	0	20	20	0	20
18	29	19	19	0	19	28	0	28	0	28	28
18	8	8	8	0	6	18	0	18	6	18	18
0	25	24	15	0	15	27	0	27	17	0	27
0	24	24	24	0	22	17	0	15	15	0	0
42	42	44	43	0	44	42	0	42	42	0	32
0	5	5	5	0	5	5	0	19	5	19	5
11	0	14	14	0	14	28	14	28	14	0	14
0	14	14	14	0	14	0	0	8	13	0	8
10	0	0	16	0	16	8	0	8	17	0	8
7	8	8	9	0	9	6	0	6	6	0	0
10	12	12	11	0	11	12	0	12	11	14	10
17	0	17	16	0	16	33	0	33	33	15	16
3	3	17	18	0	18	4	0	4	0	0	0
2	6	2	2	6	2	6	0	6	2	0	6
12	12	12	12	0	12	0	0	0	12	0	12
25	25	26	27	0	27	29	0	29	30	0	27
20	0	6	6	0	6	18	0	18	0	6	18
16	12	16	16	0	16	16	0	17	0	16	0
5	0	3	3	0	3	3	0	4	2	4	0
17	17	18	18	0	0	17	0	17	17	17	0
32	32	17	17	0	16	32	0	31	0	0	0
19	0	19	19	0	19	22	0	22	20	20	20
0	0	29	29	0	29	21	0	21	21	0	30
0	21	0	41	0	41	21	0	21	38	0	38
7	0	17	17	0	18	7	0	7	7	16	16
0	0	0	19	0	20	52	0	53	0	19	0
0	5	5	5	0	5	18	0	18	18	0	0
19	21	21	21	0	25	21	0	21	0	0	0
27	27	0	17	0	17	27	0	27	0	19	27
19	27	0	23	0	25	22	0	22	0	25	25
4	4	5	5	0	5	6	5	6	5	7	6
7	6	7	7	0	7	6	0	6	7	7	6
43	0	23	24	0	26	46	0	46	42	0	0
43	31	32	32	0	0	50	0	50	34	0	37
6	6	6	6	0	6	4	0	4	4	0	4
0	12	0	12	0	12	24	0	24	12	12	0
6	0	19	9	0	9	19	0	19	9	0	20
7	22	7	7	0	7	22	0	22	0	5	5
0	0	20	20	0	20	29	0	28	28	28	28
0	0	25	25	0	23	28	0	28	28	28	22
0	19	19	19	0	19	13	0	13	13	0	19
0	19	19	19	0	19	47	0	45	20	0	0
7	7	26	26	0	24	7	0	7	7	26	0
0	0	8	8	0	9	16	0	16	16	7	0
25	25	32	33	0	34	25	0	25	0	37	0
4	0	3	19	0	19	3	0	3	18	0	0
16	20	20	20	0	20	20	0	19	20	0	19
21	0	18	18	0	18	22	0	22	22	18	18
0	2	2	2	0	2	18	0	17	0	2	2
35	35	20	20	0	0	34	0	33	18	0	35
38	38	20	20	0	19	37	0	38	19	0	39
29	29	26	27	0	25	30	0	31	30	0	28
0	18	0	17	0	11	31	0	29	10	10	28
20	0	22	21	0	19	10	0	9	9	23	10
0	9	9	10	0	10	10	10	10	10	10	0
0	36	37	38	0	38	42	0	41	41	0	0
11	0	0	15	0	15	11	0	11	0	15	11
0	0	26	51	0	51	25	0	25	52	0	0
3	13	3	13	0	15	3	0	3	0	15	15
12	0	6	6	0	6	20	0	20	20	18	18
30	0	8	8	0	11	36	0	37	37	10	0
0	19	20	19	19	18	17	0	16	19	0	16
26	0	15	26	0	15	26	0	26	13	26	26
0	0	19	0	0	19	8	0	8	19	0	8
0	10	24	24	0	23	13	0	15	0	23	25
5	13	13	13	0	13	5	0	5	5	13	13
10	0	27	29	0	29	10	0	29	29	29	29
0	10	0	17	0	17	6	0	6	19	0	0
39	38	38	38	0	40	37	0	35	34	0	0
0	0	9	9	0	7	3	0	4	4	4	4
4	4	8	9	0	9	4	0	4	3	3	3
0	19	18	3	0	3	17	0	16	2	16	15
9	7	9	9	9	9	15	0	15	9	15	8
20	4	20	4	0	16	4	0	4	4	15	4
0	31	2	2	0	2	28	0	28	2	2	2
0	0	6	6	0	6	9	0	9	8	8	7
10	14	11	12	0	12	11	0	11	12	12	10
16	15	33	33	0	33	16	0	16	17	0	17
26	26	28	28	0	29	29	0	25	27	0	26
16	16	16	16	0	16	10	0	10	0	0	15
16	16	16	16	13	16	14	0	15	16	0	15
27	0	30	29	0	29	27	0	27	26	25	25
18	6	0	18	0	18	6	0	6	6	0	20
0	16	0	17	0	16	16	0	16	16	12	16
13	13	16	16	16	16	13	0	13	16	13	15
0	4	2	4	0	3	3	0	3	3	0	5
20	20	20	22	0	22	19	0	19	19	0	19
2	8	9	9	2	9	2	0	2	8	8	8
30	0	21	21	0	21	29	0	29	29	0	0
16	19	19	19	0	0	18	0	18	18	0	0
0	19	14	14	19	14	19	0	19	15	19	15
16	16	7	7	0	7	18	0	17	17	0	7
0	19	0	53	0	52	20	0	19	0	0	0
0	0	18	18	0	18	5	0	5	5	5	0
0	0	0	21	0	21	25	0	21	21	21	19
27	19	0	27	0	27	17	0	17	0	27	27
25	25	0	22	0	22	25	0	23	0	27	19
6	7	7	6	0	6	7	0	7	7	6	7
0	0	42	46	0	46	26	0	24	23	0	43
4	0	4	4	0	4	6	0	6	6	6	6
0	16	18	16	15	15	15	0	15	15	15	0
0	0	10	10	0	10	15	0	15	0	10	10
20	0	9	19	0	19	9	0	9	19	0	6
5	5	0	22	0	22	7	0	7	7	22	7
28	28	28	28	0	29	20	0	20	20	0	0
22	28	28	28	0	28	23	0	25	25	0	0
19	0	13	13	0	13	19	0	19	19	19	0
0	26	7	7	0	7	24	0	26	26	7	7
0	7	16	16	0	16	9	0	8	8	0	0
0	0	18	3	0	3	19	0	19	3	0	4
18	18	22	22	0	22	18	0	18	18	0	21
0	4	4	4	0	3	17	0	17	4	4	4
0	22	0	22	0	22	50	0	51	22	0	22
28	0	30	31	0	30	25	0	27	26	29	29
28	10	10	29	0	31	11	0	17	0	18	0
10	23	9	9	0	10	19	0	21	22	0	20
0	0	41	41	0	42	38	0	38	37	36	0
11	15	0	11	0	11	15	0	15	0	0	11
0	0	52	25	0	25	51	0	51	26	0	0
15	15	0	3	0	3	15	0	13	3	13	3
0	6	6	6	0	6	15	0	16	6	16	6
0	8	11	11	0	11	11	11	11	11	0	11
23	0	7	7	0	7	21	0	21	0	7	0
18	18	20	20	0	20	6	0	6	6	0	12
0	10	37	37	0	36	11	0	8	8	0	30
16	17	23	23	0	23	17	0	18	0	0	0
40	0	40	40	0	40	27	0	27	40	0	0
16	0	16	16	0	16	42	0	42	16	16	16
13	13	5	5	0	5	13	0	13	13	13	5
0	0	19	6	0	6	17	0	17	0	10	0
0	0	34	35	0	37	40	0	38	38	38	39
4	4	4	4	0	3	7	0	9	9	0	0
3	3	3	4	0	4	9	0	9	8	4	4
15	16	2	16	0	17	3	0	3	18	19	0
4	15	4	4	0	4	16	0	4	20	4	20
7	0	0	34	0	34	7	0	7	7	0	34
11	11	21	26	0	26	12	0	12	0	13	10
0	22	22	22	0	22	22	0	23	24	24	0
23	0	23	24	0	28	24	0	24	24	31	30
12	12	12	12	0	12	11	0	11	13	0	12
26	0	30	30	0	30	27	0	27	30	28	28
0	2	2	2	0	2	8	0	8	0	8	0
0	35	36	37	0	34	35	0	36	36	36	32
0	9	0	20	0	20	9	0	9	20	20	20
13	13	0	16	0	16	13	0	13	17	17	17
32	32	21	21	0	21	0	0	29	21	21	30
26	19	27	19	0	17	33	0	33	17	0	31
0	0	13	0	0	13	27	0	29	0	13	13
39	11	10	40	0	42	10	0	11	0	11	0
5	0	0	6	0	8	28	0	28	0	0	28
4	4	0	13	0	13	4	0	4	13	13	0
0	18	3	3	0	3	18	0	18	18	0	18
27	27	13	15	0	15	26	0	26	26	26	0
8	0	8	11	0	10	22	0	20	0	10	0
41	0	23	41	0	42	23	0	23	42	23	42
38	0	39	24	0	24	39	0	40	39	0	0
31	0	0	11	0	11	31	0	32	32	11	0
17	13	0	16	0	17	13	0	13	13	0	17
0	23	23	24	0	25	25	0	25	25	26	26
0	33	21	21	0	21	32	0	29	0	21	21
0	0	0	20	0	20	36	0	34	0	19	19
4	2	4	4	2	4	2	0	2	4	5	5
0	11	4	4	11	4	10	0	10	4	10	10
3	13	0	2	0	2	13	0	12	2	0	3
19	19	19	19	0	18	33	0	32	0	16	32
3	18	3	3	0	3	10	11	11	4	0	10
0	0	15	34	0	34	16	0	16	0	29	0
0	36	36	36	0	36	16	0	16	16	36	0
0	15	10	10	0	10	10	0	16	10	10	0
13	0	13	13	0	13	22	0	22	13	13	0
0	0	16	16	18	16	18	0	17	16	18	0
5	5	14	14	0	14	6	0	6	6	6	13
15	14	0	7	0	7	14	0	14	10	0	0
0	0	15	15	0	14	28	0	28	14	0	33
23	28	0	24	0	24	26	0	26	0	24	25
0	9	16	16	0	16	7	0	8	0	17	18
0	0	3	3	3	5	12	0	12	5	5	5
18	18	18	18	0	18	0	0	24	7	6	24
0	12	11	12	0	12	15	0	15	0	12	12
0	0	21	23	0	23	37	0	37	0	21	0
0	0	15	15	0	15	20	0	20	0	19	19
0	0	27	27	0	28	24	0	20	22	0	22
0	31	0	24	0	24	29	0	26	23	25	25
0	6	6	6	0	6	15	0	5	5	15	0
15	0	17	18	0	16	15	0	15	15	0	13
17	15	15	14	17	15	17	0	16	16	0	0
18	18	19	19	0	19	18	0	20	25	25	0
34	0	7	7	0	7	34	0	34	0	0	7
0	24	24	23	0	22	22	0	22	22	22	0
30	31	24	24	0	24	28	0	24	23	0	23
28	28	30	27	0	27	30	0	30	30	0	26
11	0	7	7	0	7	11	7	11	7	0	7
32	36	36	36	0	35	34	0	37	36	35	0
0	0	14	14	0	14	10	0	10	0	6	0
0	0	36	36	0	0	39	0	37	35	0	0
28	0	29	29	0	29	9	0	9	29	7	29
41	0	31	27	0	27	38	0	27	27	37	29
3	0	4	4	0	0	20	0	20	4	4	5
31	0	17	33	0	33	17	0	19	27	19	26
0	11	0	11	0	10	42	0	40	10	11	39
28	0	0	28	0	28	8	0	6	0	0	5
18	0	18	18	0	18	3	0	3	3	18	0
0	26	26	26	0	26	15	0	15	13	27	27
42	23	42	23	0	23	42	0	41	23	0	41
0	10	10	10	0	10	21	0	21	0	0	20
10	10	17	17	0	17	10	0	15	15	15	0
0	0	39	40	0	39	24	0	24	39	0	38
0	34	16	16	0	16	0	0	36	17	0	17
0	11	32	32	0	31	11	0	11	0	0	31
0	10	6	6	10	6	10	0	10	6	10	7
17	0	13	13	0	13	17	0	16	0	13	17
26	26	25	25	0	25	25	0	24	23	23	0
17	17	17	17	0	17	16	15	17	16	17	16
19	19	0	34	0	36	20	0	20	0	0	0
3	0	2	12	0	13	2	0	2	0	13	3
32	16	0	32	0	33	18	0	19	19	19	19
32	32	18	19	0	19	29	0	29	20	0	27
20	0	20	20	0	22	47	0	47	21	0	20
0	9	9	9	0	8	43	43	38	7	0	36
0	29	0	16	0	16	34	0	34	15	0	0
0	42	42	42	0	43	0	0	13	42	0	13
0	36	16	16	0	16	36	0	36	36	36	0
13	6	6	6	0	6	14	0	14	14	5	5
25	24	0	26	0	26	24	0	24	0	28	23
21	21	27	27	0	27	27	0	21	27	0	0
0	21	0	37	0	37	23	0	23	21	0	0
22	0	22	20	0	24	28	0	27	27	0	0
25	25	23	26	0	29	24	0	24	0	31	0
11	11	11	11	0	11	11	0	11	0	0	11
13	0	15	15	0	15	16	0	18	17	0	15
8	0	8	11	0	11	15	0	15	0	12	12
18	18	38	37	0	37	17	0	17	17	17	17
0	22	20	22	0	26	19	0	19	0	18	32
5	5	13	13	0	13	4	0	4	0	4	4
