0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
6	6	0	0	6	0	33	0	32	0	6	0	0	0	0
17	16	15	0	9	0	9	0	13	0	9	16	16	0	9
0	54	0	0	78	0	56	0	52	0	77	50	0	0	0
63	0	0	0	38	0	64	0	64	0	39	65	0	0	0
0	0	0	0	36	0	39	0	38	0	44	40	0	0	0
0	26	0	0	24	0	40	0	40	0	23	41	0	0	0
0	30	18	1	1	0	30	0	17	0	31	1	3	18	0
3	1	31	0	17	0	30	0	1	1	18	30	0	30	0
27	0	0	0	41	0	27	0	26	0	42	29	0	0	42
0	50	0	0	50	0	27	0	33	0	0	33	0	0	34
0	51	0	0	49	0	54	0	54	0	50	55	0	57	0
0	29	44	0	30	31	44	0	43	0	33	42	0	0	0
0	0	37	0	52	0	37	0	36	0	51	38	0	0	0
0	37	0	0	37	0	0	0	58	0	33	60	0	0	0
34	0	0	0	35	0	23	0	25	0	35	0	35	26	0
0	19	37	0	17	0	40	0	0	0	16	36	0	15	0
27	0	25	0	41	0	0	0	24	0	33	24	0	0	19
0	15	36	0	15	0	15	0	31	0	22	0	29	0	0
29	0	22	0	31	0	15	0	15	0	36	15	0	0	0
0	41	43	0	42	0	23	0	21	0	43	21	0	42	0
41	46	0	0	40	0	47	0	40	0	43	6	5	40	40
0	42	33	0	43	0	30	0	32	0	43	0	34	0	0
34	0	43	0	32	0	30	0	43	0	33	42	0	0	31
30	33	0	0	30	0	40	0	41	0	29	42	0	42	42
0	42	29	0	41	0	40	0	30	0	0	33	30	0	28
25	23	0	0	61	0	22	0	22	0	62	20	0	67	0
31	30	0	0	28	0	0	0	37	0	28	37	0	0	0
0	37	28	0	37	0	0	0	28	0	0	30	31	0	0
0	59	0	0	53	0	58	0	68	0	59	68	0	0	66
0	68	59	0	68	0	58	0	53	0	0	59	0	59	0
0	23	20	0	25	0	25	0	18	0	26	20	0	20	0
0	20	26	0	18	0	25	0	25	0	20	23	0	0	19
0	0	16	0	32	0	16	0	15	0	33	16	0	16	0
0	40	0	0	41	0	27	0	27	0	46	27	0	0	0
0	14	36	0	12	0	14	0	36	0	11	36	0	0	0
0	36	11	0	36	0	14	0	12	0	36	14	0	0	13
0	38	34	0	29	0	34	0	35	0	34	32	0	34	31
0	32	34	0	35	0	34	0	29	0	34	38	0	0	45
0	40	25	1	9	0	26	0	27	0	41	0	0	0	24
0	0	41	0	27	0	26	0	9	1	25	40	0	27	0
0	53	26	0	53	0	26	0	0	0	51	29	0	30	0
14	14	0	0	9	0	9	0	15	0	9	15	0	0	0
3	11	7	0	48	0	16	0	0	0	52	17	0	15	16
0	17	52	0	0	0	16	0	48	0	7	11	3	0	0
36	0	21	0	0	0	20	0	20	0	39	20	0	43	0
0	38	0	0	54	0	37	0	42	0	54	42	0	0	40
0	14	13	0	11	0	31	0	30	0	11	30	11	0	11
0	45	0	0	45	0	33	0	31	0	50	50	0	0	0
0	18	6	0	18	0	6	0	6	0	0	6	0	20	0
0	6	0	0	6	0	6	0	18	0	6	18	0	0	0
0	57	37	0	61	0	61	0	40	0	57	39	0	63	0
0	39	57	0	40	0	61	0	61	0	37	57	0	56	0
0	22	5	0	21	0	0	0	5	0	20	5	0	0	0
0	5	20	0	5	0	0	0	21	0	5	22	0	0	22
0	40	27	0	45	0	29	0	30	0	45	0	33	37	0
0	41	0	0	43	0	40	0	39	0	41	39	0	39	0
0	63	0	0	60	0	27	0	27	0	61	28	0	28	0
0	41	0	0	22	0	41	0	41	0	21	41	0	0	0
0	0	0	0	37	0	20	0	21	0	32	22	0	0	0
0	37	36	0	37	0	38	0	26	0	38	29	0	0	0
0	29	38	0	26	0	38	0	37	0	36	37	0	37	0
0	68	43	0	65	0	42	0	31	0	70	29	0	68	0
0	60	10	0	55	0	11	0	11	0	0	0	11	0	0
11	0	0	0	11	0	11	0	55	0	10	60	0	0	0
0	60	30	0	49	0	29	0	0	0	59	28	0	0	0
17	0	20	0	13	0	21	0	21	0	13	21	0	13	0
0	6	0	0	6	0	14	0	15	0	11	15	0	15	0
0	36	19	0	37	0	19	0	20	0	38	20	0	20	0
2	5	30	1	2	0	29	0	24	0	33	30	0	30	0
0	30	33	0	24	0	29	0	2	1	30	5	2	32	38
53	0	22	0	22	0	21	0	60	0	23	58	0	0	0
33	54	0	0	34	0	55	0	0	0	44	58	0	0	0
54	0	0	0	52	0	53	0	54	0	52	54	0	52	55
0	60	23	0	53	0	29	0	27	0	56	0	0	0	0
0	0	56	0	27	0	29	0	53	0	23	60	0	0	0
23	0	23	0	23	0	45	0	45	0	23	44	0	43	0
12	0	0	0	13	0	12	0	14	0	14	14	0	14	0
0	0	0	0	43	0	0	0	46	0	51	50	0	49	0
0	17	0	0	17	0	33	0	30	0	16	31	0	30	0
24	0	0	0	42	0	21	0	6	6	41	21	0	0	0
24	0	0	0	23	0	29	0	28	0	23	23	0	30	30
0	0	18	0	29	0	18	0	29	0	28	29	18	0	0
0	55	0	0	46	0	61	0	60	0	45	59	58	0	0
38	34	0	0	34	0	38	0	37	0	34	36	0	34	0
53	53	0	0	56	0	51	0	52	0	62	52	0	55	0
0	26	0	0	28	0	14	0	15	0	14	14	0	0	0
0	25	0	0	24	0	30	0	32	0	27	32	0	0	0
35	0	0	0	45	0	47	0	30	0	46	31	0	49	0
0	48	54	0	43	0	55	0	55	0	50	48	0	0	0
0	48	50	0	55	0	55	0	43	0	54	48	0	0	0
36	0	0	0	37	0	59	0	58	0	37	59	0	0	0
17	17	0	0	16	0	16	0	16	0	16	17	0	16	0
0	34	34	0	46	0	31	0	31	0	45	31	0	0	0
0	17	0	0	17	0	74	0	74	0	0	74	0	0	0
0	40	46	0	0	0	47	0	46	0	41	42	0	0	42
18	0	0	0	19	0	18	0	20	0	19	20	0	19	0
0	47	0	0	47	0	31	0	31	0	44	31	0	0	0
0	51	0	0	52	0	42	0	42	0	58	38	0	0	0
34	0	27	0	29	0	32	0	30	0	30	4	0	34	0
0	56	64	0	56	0	0	0	56	0	57	58	0	0	0
0	58	57	0	56	0	0	0	56	0	64	56	0	0	0
0	71	24	0	0	0	24	0	28	0	69	30	0	0	0
57	0	0	0	58	0	38	0	38	0	58	39	0	0	0
14	0	14	0	13	0	27	0	27	0	0	28	28	0	28
56	0	0	0	56	0	31	0	0	0	59	20	0	0	0
31	0	30	0	0	0	37	0	30	0	49	43	0	0	0
38	0	35	0	34	0	4	0	3	0	0	4	0	0	4
18	20	0	0	20	0	21	0	0	0	20	24	0	24	0
0	37	0	0	36	0	23	0	25	0	35	25	25	0	0
0	45	0	0	45	0	6	0	47	0	47	7	7	7	7
0	0	56	0	48	0	3	0	3	0	45	3	0	43	3
31	27	27	0	33	0	26	0	25	0	30	5	9	0	26
9	5	30	0	25	0	26	0	33	0	27	27	31	32	30
0	33	37	0	35	0	38	0	33	0	41	38	0	38	38
0	38	24	0	42	0	43	0	23	0	42	22	17	0	60
17	22	42	0	23	0	43	0	42	0	24	38	0	0	0
0	19	36	0	17	0	43	0	44	0	18	49	58	0	0
58	49	18	0	44	0	43	0	17	0	36	19	0	28	19
22	0	41	0	45	0	23	0	20	0	46	22	0	20	0
0	31	3	0	31	0	3	0	3	0	32	0	4	4	0
4	0	32	0	3	0	3	0	31	0	3	31	0	28	0
0	3	37	0	4	4	37	0	37	0	4	36	0	34	0
0	0	0	0	33	0	27	0	27	0	36	29	0	29	29
5	4	22	0	23	0	22	0	22	0	24	16	0	19	19
0	16	24	0	22	0	22	0	23	0	22	4	5	24	0
41	0	0	0	44	0	38	0	51	0	44	49	0	0	0
0	49	44	0	51	0	38	0	44	0	0	0	41	0	50
48	0	37	0	36	0	47	0	51	0	33	50	0	0	0
0	46	22	0	42	0	23	0	24	0	24	24	0	0	0
0	24	24	0	24	0	23	0	42	0	22	46	0	49	47
0	67	0	0	64	0	67	0	29	0	59	33	0	0	0
0	33	59	0	29	0	67	0	64	0	0	67	0	33	0
13	13	13	0	51	0	13	0	13	0	52	13	0	0	0
0	34	36	0	32	0	32	0	32	0	30	30	30	0	33
26	25	13	0	13	0	25	0	27	0	18	27	0	0	26
43	9	0	0	45	0	9	0	9	0	45	45	9	9	0
16	16	31	0	0	0	39	0	41	0	13	14	43	23	6
43	14	13	0	41	0	39	0	0	0	31	16	16	0	13
9	5	0	0	9	0	6	0	6	0	8	6	0	6	8
0	7	7	0	10	0	6	0	6	0	0	6	6	0	5
0	32	9	0	32	0	0	0	6	0	30	0	7	0	0
7	0	30	0	6	0	0	0	32	0	9	32	0	0	0
44	0	0	0	43	0	16	0	16	0	48	26	0	0	48
0	22	25	0	32	32	25	0	26	0	31	26	0	26	0
0	19	19	0	21	0	18	0	11	15	21	18	0	21	19
5	5	8	0	9	0	8	0	11	0	9	10	0	12	0
0	38	0	0	38	0	65	0	63	0	33	66	0	35	0
54	38	0	0	55	0	34	0	36	0	57	55	55	0	0
0	40	20	0	39	0	22	0	22	0	39	39	23	0	0
0	0	0	0	47	0	43	0	47	0	45	48	0	45	0
0	0	22	0	53	0	49	0	18	0	49	15	0	16	0
0	15	49	0	18	0	49	0	53	0	22	0	0	53	0
19	0	0	0	19	0	11	0	11	0	0	12	0	12	0
41	21	11	0	32	0	43	0	42	0	32	42	0	42	0
0	57	57	0	51	0	57	0	0	0	52	57	0	0	0
54	0	55	0	0	0	56	0	57	0	32	0	16	9	0
0	63	0	0	65	0	49	0	0	0	63	46	47	0	0
64	33	0	0	64	0	34	0	0	0	62	31	0	64	63
15	15	32	0	16	0	37	0	36	0	37	38	0	36	0
0	38	37	0	36	0	37	0	16	0	32	15	15	0	35
0	33	32	31	0	0	32	0	34	0	46	33	0	0	0
18	0	17	0	19	0	32	0	33	0	21	29	0	32	0
0	33	50	0	34	0	48	0	48	0	35	48	0	0	47
0	48	35	0	48	0	48	0	34	0	50	33	0	33	0
0	24	24	0	47	0	23	0	26	0	51	27	0	0	0
0	40	0	0	41	0	41	0	24	0	36	24	25	0	0
25	24	36	0	24	0	41	0	41	0	0	40	0	40	0
0	0	0	0	47	0	31	0	32	0	46	34	0	0	0
29	0	60	0	57	0	57	0	30	0	55	29	0	0	31
29	0	0	0	31	0	22	0	22	0	32	22	0	0	0
0	47	32	0	49	0	34	0	33	0	44	31	0	30	0
0	31	44	0	33	0	34	0	49	0	32	47	0	33	33
0	24	19	0	25	0	19	0	24	0	22	24	24	0	0
24	24	22	0	24	0	19	0	25	0	19	24	0	26	0
16	17	27	0	17	0	28	0	28	0	0	17	28	0	14
28	17	0	0	28	0	28	0	17	0	27	17	16	0	16
20	0	0	0	19	0	32	0	35	0	0	36	0	14	14
0	39	0	0	43	0	38	0	0	0	44	35	0	0	0
0	0	42	0	25	0	8	3	0	0	26	42	0	0	0
0	0	0	0	58	0	24	0	25	0	58	21	0	25	25
0	23	0	0	25	0	62	0	62	0	28	63	62	0	29
0	45	21	0	45	0	21	0	20	0	0	20	0	0	0
0	20	0	0	20	0	21	0	45	0	21	45	0	0	0
0	14	34	0	14	0	0	0	34	0	16	35	35	34	0
35	35	16	0	34	0	0	0	14	0	34	14	0	14	0
0	0	0	0	51	0	29	0	28	0	51	28	0	51	0
0	19	0	0	19	0	38	0	41	0	19	41	41	0	17
0	19	53	0	18	0	17	0	49	0	17	51	0	16	54
0	51	17	0	49	0	17	0	18	0	53	19	0	19	0
0	0	35	0	27	0	33	0	0	0	37	37	36	0	0
0	35	0	0	35	0	34	0	35	0	31	35	0	0	0
0	12	36	0	0	0	37	0	30	0	17	37	0	0	0
0	67	41	0	62	0	41	0	42	0	0	69	42	0	0
0	29	36	0	22	0	24	0	35	0	23	35	0	0	23
0	35	23	0	35	0	24	0	22	0	36	29	0	30	0
26	0	39	0	39	0	27	0	28	0	37	29	0	29	0
23	23	0	0	21	0	33	0	0	0	27	31	0	0	24
0	51	50	0	52	0	46	0	44	0	55	45	44	0	0
4	2	0	0	22	0	5	3	21	0	20	21	21	21	0
0	53	18	0	50	0	17	0	13	31	53	16	12	0	0
0	16	26	0	15	0	26	0	28	0	18	28	0	18	18
0	28	18	0	28	0	26	0	15	0	26	16	0	20	20
20	18	7	0	18	0	20	0	20	0	17	20	20	0	0
0	51	25	0	50	0	49	0	24	0	0	27	7	5	27
7	27	0	0	24	0	49	0	50	0	25	51	0	45	0
0	39	35	0	39	0	30	0	32	0	33	33	0	33	0
0	33	33	0	32	0	30	0	39	0	35	39	0	0	0
11	0	11	0	9	0	26	0	24	0	0	11	1	0	12
0	58	0	0	57	0	41	0	41	0	58	40	0	49	0
0	25	0	0	26	0	40	0	38	0	26	40	0	0	0
0	55	0	0	35	0	54	0	56	0	36	53	0	0	0
0	43	35	0	43	0	29	0	35	0	35	36	34	0	36
33	0	31	0	27	0	0	0	30	0	27	30	29	0	27
0	49	49	0	41	0	46	0	47	0	0	47	0	50	0
48	57	0	0	44	0	0	0	51	0	40	53	0	0	0
52	22	22	0	46	0	0	0	22	0	43	23	0	22	0
0	22	23	0	42	0	25	0	25	0	44	24	0	0	0
33	33	0	0	33	0	29	0	27	0	33	25	0	33	27
0	25	33	0	27	0	29	0	33	0	0	33	33	0	0
0	25	0	0	25	0	16	0	32	0	26	31	0	29	28
0	25	38	0	27	0	38	0	37	0	0	31	38	0	31
38	31	0	0	37	0	38	0	27	0	38	25	0	0	0
0	0	28	0	33	0	28	0	28	0	34	30	0	0	0
0	53	47	0	53	0	46	0	47	0	53	48	0	0	0
3	3	3	0	53	0	53	0	4	0	53	4	0	0	0
0	4	53	0	4	0	53	0	53	0	3	3	3	3	0
29	0	30	0	22	0	31	0	31	0	21	31	31	31	31
0	27	0	0	28	0	22	0	21	0	28	24	0	26	0
61	0	0	0	48	0	60	0	58	0	49	3	1	0	0
0	3	36	0	12	0	12	0	37	0	13	45	0	0	12
0	45	13	0	37	0	12	0	12	0	36	3	0	11	11
0	28	0	0	27	0	8	0	8	0	29	8	0	0	0
0	26	43	0	27	0	45	0	31	0	0	27	33	35	0
33	27	0	0	31	0	45	0	27	0	43	26	0	38	0
34	0	39	0	39	0	31	0	31	0	38	30	0	31	0
0	34	0	0	62	0	34	0	34	0	55	29	0	0	0
0	32	0	0	35	0	26	0	0	0	36	27	0	0	0
0	37	0	0	36	0	46	0	44	0	36	7	0	0	0
17	17	0	0	17	0	16	0	1	1	17	17	0	17	13
0	22	14	2	0	0	15	0	14	0	23	16	0	0	0
0	0	60	0	43	0	61	0	59	0	41	61	0	62	0
31	34	34	0	34	0	33	0	29	0	0	35	35	0	37
35	35	0	0	29	0	33	0	34	0	34	34	31	0	0
28	12	42	0	25	0	26	0	50	0	26	50	50	0	26
50	50	26	0	50	0	26	0	25	0	42	12	28	0	26
24	0	25	0	2	0	31	0	29	0	30	29	0	31	0
0	29	30	0	29	0	31	0	2	0	25	0	24	25	0
0	25	25	0	17	0	18	0	26	0	26	24	28	30	0
28	24	26	0	26	0	18	0	17	0	25	25	0	0	0
0	0	23	0	23	0	30	0	30	0	24	29	0	0	0
0	0	19	0	18	0	19	0	19	0	19	18	0	22	0
0	35	36	0	31	0	37	0	32	0	32	0	0	0	35
0	0	32	0	32	0	37	0	31	0	36	35	0	40	40
0	0	4	0	4	0	4	0	16	0	4	14	0	0	0
0	45	0	0	64	0	0	0	41	0	68	41	0	0	0
19	39	0	0	16	0	39	0	38	0	19	38	0	0	0
24	24	0	0	23	0	0	0	9	1	13	10	11	0	0
0	48	29	0	0	0	29	0	29	0	37	23	0	0	0
0	21	34	0	21	0	35	0	37	0	0	36	0	0	0
41	0	0	0	40	0	44	0	43	0	45	4	17	0	48
38	0	33	0	20	0	34	0	36	0	37	39	0	37	0
0	19	27	0	24	0	27	0	26	0	26	24	0	0	0
0	24	26	0	26	0	27	0	24	0	27	19	0	0	28
3	2	0	0	3	0	3	0	1	0	3	1	1	1	0
1	1	3	0	1	0	3	0	3	0	0	2	3	0	1
3	3	3	0	1	0	4	0	4	0	4	4	6	2	7
0	14	0	0	10	0	10	0	14	0	10	13	0	10	0
50	0	32	0	33	0	48	0	44	0	34	2	0	0	0
7	1	21	0	15	0	22	0	22	0	16	25	0	0	0
0	28	24	0	26	0	15	0	15	0	28	15	0	28	0
11	0	11	0	40	0	12	0	12	0	42	12	0	0	0
12	12	0	0	31	0	11	0	11	0	32	11	0	0	11
0	0	0	0	20	0	15	0	15	0	20	15	0	0	0
0	25	24	0	25	0	24	0	19	0	19	16	16	0	0
21	33	0	0	0	0	30	0	30	0	22	30	0	0	0
0	48	47	0	16	0	16	0	46	0	16	0	32	17	17
32	0	16	0	46	0	16	0	16	0	47	48	0	0	15
52	0	0	0	83	0	54	0	52	0	80	57	0	0	0
23	34	0	0	24	0	33	0	30	0	26	31	31	31	0
0	33	39	0	0	0	37	31	36	0	32	36	36	0	0
0	0	53	0	62	0	48	0	49	0	61	47	0	0	0
50	51	45	0	50	0	41	0	41	0	45	41	0	45	0
0	41	45	0	41	0	41	0	50	0	45	51	50	0	0
29	0	0	0	84	0	28	0	25	0	81	0	25	0	26
8	0	8	0	48	0	49	0	8	0	47	8	0	0	0
0	8	47	0	8	0	49	0	48	0	8	0	8	41	0
20	0	70	0	72	0	20	0	21	0	72	23	0	72	0
0	66	65	0	43	0	42	0	67	0	41	65	0	41	0
0	65	41	0	67	0	42	0	43	0	65	66	0	0	0
43	43	0	0	43	0	0	0	43	0	42	45	0	45	0
0	45	42	0	43	0	0	0	43	0	0	43	43	0	0
38	23	38	0	39	0	24	0	24	0	48	48	0	0	0
0	26	25	0	15	0	29	0	30	0	9	30	0	9	0
0	0	21	0	0	0	20	0	20	0	59	19	0	0	0
0	32	0	0	65	0	32	0	34	0	57	35	0	35	0
27	27	0	0	31	0	26	0	26	0	29	26	0	26	0
0	55	26	0	53	0	0	0	26	0	53	24	0	0	0
0	24	53	0	26	0	0	0	53	0	26	55	0	25	56
31	0	0	0	30	0	42	0	42	0	29	27	0	0	0
21	0	20	0	0	0	41	0	42	0	16	44	0	16	0
33	0	0	0	33	0	0	0	32	0	32	38	0	15	13
1	1	48	0	48	0	1	0	1	0	41	1	0	1	1
0	0	0	0	31	0	31	0	39	0	29	39	0	0	0
0	47	49	0	47	0	49	0	49	0	47	42	44	0	0
47	47	0	0	51	0	60	0	61	0	53	57	0	0	0
0	57	53	0	61	0	60	0	51	0	0	47	47	47	0
23	32	23	23	0	0	23	0	22	0	35	24	0	36	0
0	13	0	0	40	0	0	0	10	0	42	10	0	0	9
0	14	0	0	49	0	13	0	13	0	49	12	0	0	0
0	0	42	0	36	0	52	0	52	0	34	52	0	0	0
0	0	0	0	38	0	16	0	12	0	51	12	0	51	0
34	34	0	0	42	0	30	0	29	0	45	29	0	0	0
0	0	0	0	37	0	37	0	42	0	36	40	0	0	0
2	4	0	0	52	0	34	0	34	0	50	34	0	45	0
0	30	65	0	32	0	65	0	63	0	32	62	0	0	0
0	62	32	0	63	0	65	0	32	0	65	30	0	33	32
0	35	29	0	35	0	0	0	25	0	35	0	25	0	0
25	0	35	0	25	0	0	0	35	0	29	35	0	24	0
0	53	17	0	54	0	16	0	15	0	16	16	14	0	0
0	0	68	0	73	0	64	0	70	0	75	70	0	60	0
0	0	49	0	51	0	21	0	21	0	48	19	0	19	0
0	25	19	0	21	0	18	0	20	0	25	19	0	25	0
0	13	37	6	3	0	39	0	38	0	0	39	0	39	0
32	30	38	0	32	0	31	0	36	0	31	38	0	0	0
0	38	31	0	36	0	31	0	32	0	38	30	32	0	0
24	0	26	0	0	0	0	0	22	0	36	22	22	0	28
32	0	26	0	27	0	29	0	34	0	29	33	0	0	0
0	35	25	0	30	0	27	0	27	0	35	35	0	0	0
0	35	35	0	27	0	27	0	30	0	25	35	0	26	0
0	19	0	0	20	0	7	0	7	0	0	7	0	6	0
0	28	0	0	25	0	35	0	35	0	0	30	0	25	0
0	60	0	0	50	0	0	0	48	0	50	50	0	48	0
0	0	0	0	18	0	22	0	21	0	18	22	0	0	0
0	62	62	0	59	0	58	0	59	0	58	60	0	0	63
0	33	34	0	0	0	40	0	41	0	33	37	0	0	0
0	38	38	0	24	0	40	0	32	0	38	31	31	0	0
31	31	38	0	32	0	40	0	24	0	38	38	0	0	0
0	48	18	0	0	0	17	0	18	0	46	16	0	18	0
43	43	0	0	30	0	39	0	38	0	32	39	0	31	0
0	0	11	0	9	0	12	0	12	0	9	12	0	9	0
8	0	8	0	6	0	10	0	8	6	6	6	0	10	0
0	0	33	0	28	0	31	0	30	0	29	30	0	0	0
0	39	41	0	0	0	0	0	43	0	39	3	1	0	0
0	37	30	0	36	0	33	0	31	0	0	31	29	29	0
29	31	0	0	31	0	33	0	36	0	30	37	0	30	30
0	0	0	0	23	0	20	0	27	0	15	27	0	15	0
0	39	0	0	49	0	38	0	38	0	0	38	0	0	0
22	0	22	1	8	0	15	0	23	0	15	19	0	0	0
0	19	15	0	23	0	15	0	8	1	22	0	22	0	0
0	26	0	0	25	0	36	0	35	0	26	37	0	26	0
48	46	0	0	78	0	46	0	46	0	81	45	0	0	81
0	10	11	0	41	0	42	0	46	0	40	45	0	0	0
49	0	50	0	43	0	43	0	0	0	42	48	49	0	49
0	21	35	0	21	0	22	0	34	0	23	0	2	23	23
2	0	23	0	34	0	22	0	21	0	35	21	0	0	0
0	19	10	0	18	0	10	0	21	0	21	10	10	10	0
0	36	0	0	18	0	0	0	37	0	20	34	18	0	0
27	0	24	0	27	0	24	0	26	0	0	23	23	0	0
0	45	29	0	45	0	29	0	0	0	45	44	28	0	45
58	60	0	0	64	0	69	0	67	0	61	64	0	0	0
0	64	61	0	67	0	69	0	64	0	0	60	58	0	71
59	0	0	0	61	0	35	0	36	0	62	0	36	0	40
0	28	29	0	60	0	58	0	28	0	0	33	34	0	0
34	33	0	0	28	0	58	0	60	0	29	28	0	0	49
0	0	0	0	41	0	24	0	24	0	41	24	0	24	0
0	0	23	0	38	0	23	0	24	0	0	24	22	31	37
0	0	16	0	15	0	0	0	16	0	15	16	0	15	0
0	46	19	0	45	0	19	19	0	0	45	20	20	0	0
0	32	27	0	16	0	0	0	23	0	14	15	0	0	0
0	56	0	0	57	0	66	0	0	0	56	66	0	0	59
0	0	0	0	43	0	47	0	48	0	46	48	0	0	0
0	16	25	0	16	0	25	0	23	0	13	23	0	11	0
0	23	13	0	23	0	25	0	16	0	25	16	0	26	0
0	0	28	28	0	0	32	0	32	0	56	32	32	0	0
39	39	0	0	53	0	38	0	38	0	52	38	0	0	0
24	24	0	0	52	0	24	0	24	0	52	24	0	0	27
0	0	44	0	36	0	44	0	38	0	35	44	0	34	0
0	39	65	0	47	0	0	0	72	0	43	74	75	0	0
75	74	43	0	72	0	0	0	47	0	65	39	0	0	0
0	39	30	0	38	0	43	0	31	0	45	31	0	0	31
0	31	45	0	31	0	43	0	38	0	30	39	0	0	0
0	0	27	0	50	0	0	0	29	0	50	29	0	52	52
0	50	51	0	35	50	54	0	55	0	35	49	0	0	0
31	0	0	0	30	0	37	0	0	0	33	10	5	31	31
0	0	35	0	75	0	41	0	41	0	82	40	0	0	0
0	60	38	0	59	0	37	0	37	0	57	38	0	0	39
0	38	57	0	37	0	37	0	59	0	38	60	0	63	0
0	49	0	0	49	0	47	0	27	0	47	29	0	0	0
0	29	47	0	27	0	47	0	49	0	0	49	0	51	0
0	0	0	0	34	0	42	0	42	0	0	42	0	0	39
0	32	16	0	34	0	16	0	15	0	34	0	17	0	0
0	24	0	0	24	0	45	0	50	0	26	53	51	26	0
0	30	60	0	30	0	61	0	57	0	0	28	55	55	0
55	28	0	0	57	0	61	0	30	0	60	30	0	0	0
0	0	28	0	59	0	27	0	28	0	57	28	0	31	0
0	49	0	0	54	0	46	0	45	0	57	43	0	0	0
53	0	0	0	51	0	49	0	49	0	49	50	50	48	0
51	50	47	0	50	0	46	0	48	0	0	47	0	47	0
0	47	0	0	48	0	46	0	50	0	47	50	51	0	0
0	46	48	0	47	0	55	0	57	0	47	58	0	46	0
0	21	31	0	21	0	33	0	33	0	28	32	0	0	0
44	44	45	0	66	0	43	0	41	0	67	43	0	0	0
4	8	0	0	45	0	42	0	46	0	45	51	0	0	44
0	32	43	0	29	0	0	0	39	0	30	44	0	0	42
0	44	30	0	39	0	0	0	29	0	43	32	0	43	0
0	0	30	0	31	0	29	0	35	0	28	5	2	0	0
33	33	33	0	33	0	29	0	28	0	35	28	0	34	0
0	28	35	0	28	0	29	0	33	0	33	33	33	0	0
29	0	42	0	44	0	30	0	28	0	41	28	0	40	0
20	19	19	19	43	0	19	0	19	0	46	19	46	0	0
0	12	24	0	12	0	24	0	26	0	14	0	24	0	0
24	0	14	0	26	0	24	0	12	0	24	12	0	0	0
18	41	0	0	16	0	37	0	37	0	0	12	12	37	37
36	4	30	0	4	0	30	0	30	0	4	0	0	31	33
0	0	4	0	30	0	30	0	4	0	30	4	36	4	6
13	0	17	0	17	0	12	0	12	0	23	12	0	23	0
0	16	16	0	16	0	14	0	14	0	15	16	0	15	16
0	79	0	0	75	0	76	0	38	0	73	37	0	0	0
0	37	73	0	38	0	76	0	75	0	0	79	0	0	0
0	23	21	0	19	0	19	0	13	0	19	13	13	0	0
13	13	19	0	13	0	19	0	19	0	21	23	0	23	23
30	0	19	0	21	0	35	0	2	3	23	35	0	0	21
0	15	32	0	16	0	34	0	34	0	0	36	0	38	37
0	4	0	0	1	0	4	1	4	0	1	4	0	1	4
5	0	5	0	5	0	0	0	36	0	5	39	0	37	0
0	23	49	0	19	19	55	0	56	0	19	60	0	0	0
16	15	16	0	13	0	17	13	14	0	14	14	0	12	0
0	27	28	0	64	0	29	0	27	0	0	28	27	5	21
23	22	0	0	23	0	67	0	65	0	29	29	0	65	0
0	29	29	0	65	0	67	0	23	0	0	22	23	23	0
28	28	0	0	23	0	22	0	30	0	22	30	0	0	0
29	15	16	0	30	0	18	0	18	0	0	30	18	0	0
0	19	21	16	5	0	21	0	22	0	0	0	11	11	29
0	66	0	0	69	0	9	0	9	0	63	9	9	0	0
43	14	48	0	17	0	38	13	45	14	17	0	47	0	0
0	39	55	0	38	0	55	0	55	0	0	55	0	55	0
0	55	0	0	55	0	55	0	38	0	55	39	0	0	0
0	39	0	0	40	0	45	0	45	0	35	46	0	44	0
7	7	7	0	27	0	7	0	7	0	0	0	4	0	5
0	42	11	0	37	0	11	0	0	2	34	10	0	0	0
0	19	30	0	19	0	19	0	33	0	19	35	0	34	33
0	35	19	0	33	0	19	0	19	0	30	19	0	29	0
26	0	0	0	53	0	25	0	26	0	49	0	0	26	26
31	31	0	0	29	0	62	0	62	0	28	59	0	28	0
0	59	28	0	62	0	62	0	29	0	0	31	31	0	61
0	16	17	0	44	47	0	0	16	0	45	16	16	16	0
0	15	15	0	16	0	29	0	25	0	18	26	26	0	0
44	0	31	0	45	0	28	0	28	0	44	27	0	0	48
0	27	44	0	28	0	28	0	45	0	31	0	44	0	0
0	2	2	0	0	0	19	2	11	0	2	11	0	0	0
48	47	47	0	45	0	18	0	18	0	46	17	0	0	0
0	17	46	0	18	0	18	0	45	0	47	47	48	0	0
0	24	24	0	24	25	25	0	25	0	25	24	0	0	22
0	34	27	0	33	0	0	0	27	0	31	12	4	26	0
4	12	31	0	27	0	0	0	33	0	27	34	0	27	0
31	34	0	0	28	0	0	0	35	0	27	35	0	35	0
0	43	42	0	46	0	0	0	40	0	39	42	0	42	0
0	42	39	0	40	0	0	0	46	0	42	43	0	0	0
0	0	0	0	65	0	55	0	55	0	0	54	0	0	0
44	0	0	0	61	0	42	0	39	0	63	39	0	0	0
43	43	30	0	43	0	38	0	33	0	34	35	0	0	0
0	35	34	0	33	0	38	0	43	0	30	43	43	0	51
0	19	11	0	19	0	12	0	12	0	18	12	13	0	13
13	12	18	0	12	0	12	0	19	0	11	19	0	0	0
4	6	27	0	32	0	29	0	31	0	0	31	0	0	0
