0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
0	12	12	12	11	18	11	11	11	11	0	14	13	0	13
48	0	0	31	21	22	28	31	31	31	31	0	0	0	24
0	1	8	8	8	1	8	8	0	8	8	8	1	8	1
1	0	7	7	7	1	7	7	0	0	6	0	0	0	0
1	10	10	10	10	1	10	0	8	8	8	8	0	0	0
8	0	12	12	11	0	11	11	11	0	11	0	0	11	8
9	10	9	9	8	10	9	9	0	8	0	8	8	0	0
43	0	12	12	13	0	15	15	0	15	19	17	0	44	19
15	8	8	8	8	14	8	10	10	10	14	10	10	0	10
15	0	10	10	10	15	10	10	0	11	0	15	15	0	0
15	0	17	19	17	16	19	19	0	0	19	19	16	16	19
16	7	7	7	7	16	7	7	7	7	16	0	7	7	16
11	45	11	11	11	43	10	10	10	0	10	0	10	10	10
24	22	22	22	22	0	19	19	19	19	0	19	20	20	20
11	15	15	15	15	12	19	19	19	0	0	0	19	20	19
0	0	19	19	18	0	19	21	23	23	0	0	23	23	0
13	10	10	10	10	13	7	8	8	0	8	0	8	0	8
18	23	23	23	23	24	23	24	24	24	24	23	0	0	22
0	26	26	26	28	14	28	30	0	30	30	30	30	0	0
0	3	3	3	3	0	3	3	0	0	0	0	1	3	14
16	0	6	6	6	15	6	6	0	5	5	16	16	0	0
0	0	5	5	5	17	5	5	0	5	5	6	21	6	0
0	12	12	12	12	14	12	12	12	12	0	0	0	11	13
0	14	16	17	16	18	17	17	17	17	17	0	18	17	16
3	0	3	3	3	0	3	3	3	3	3	0	2	2	6
0	27	28	28	29	7	30	30	30	30	0	29	0	0	31
0	0	0	25	25	19	24	23	24	24	24	19	21	24	24
49	0	14	14	12	48	15	15	15	15	15	0	0	0	0
10	8	12	12	11	20	12	12	0	0	12	0	11	22	11
0	0	22	22	21	30	20	22	22	21	16	25	0	0	22
0	0	0	13	13	15	13	14	14	15	15	0	0	16	17
0	13	13	13	13	38	13	13	0	14	14	0	42	0	0
0	0	19	19	20	0	20	20	20	20	0	13	0	0	0
0	13	13	13	8	11	14	18	0	0	0	0	17	17	12
10	0	10	10	10	3	10	10	10	10	0	1	0	0	10
9	8	13	13	14	8	15	15	0	15	15	15	7	15	7
8	13	13	13	13	9	13	13	13	13	9	13	7	13	13
0	7	7	7	6	13	7	8	8	8	8	12	8	8	12
7	0	1	1	1	7	3	3	3	0	3	3	3	6	7
16	9	0	9	9	15	9	9	0	9	9	16	9	0	9
0	16	16	18	18	18	18	18	19	27	27	0	26	0	0
16	0	0	17	17	17	14	17	17	0	17	17	0	17	0
14	0	0	15	14	31	14	14	14	14	0	0	14	14	15
15	16	15	16	16	5	16	16	16	16	15	0	1	17	17
0	8	8	8	8	7	6	6	6	6	8	10	6	7	6
8	16	20	21	21	10	21	21	21	0	21	0	21	21	10
26	26	19	20	20	25	20	20	20	0	20	0	0	19	0
19	32	32	32	32	21	31	31	31	31	31	21	21	0	0
0	14	14	14	14	14	5	11	11	0	0	0	11	11	0
29	31	19	19	19	32	19	19	19	22	0	0	21	21	31
18	0	0	19	21	17	21	21	21	21	0	21	21	0	21
4	0	14	14	14	2	14	14	14	14	0	0	13	14	2
0	2	2	2	2	2	2	2	2	0	0	2	2	2	2
8	8	1	1	1	9	1	1	0	0	1	1	9	9	1
0	1	5	5	6	0	8	8	8	8	8	0	8	8	8
0	16	16	17	17	12	17	17	17	17	17	0	11	11	0
15	14	11	12	12	14	12	12	0	12	12	14	12	0	14
8	13	8	9	9	7	9	9	9	9	9	9	0	9	7
1	16	16	16	16	1	16	16	13	0	16	16	16	14	0
2	24	24	24	24	3	22	24	24	24	0	27	0	2	27
0	11	11	11	11	11	10	11	11	0	11	9	9	9	9
12	14	14	14	14	13	14	14	16	0	16	16	16	16	0
28	0	18	18	18	27	18	18	0	0	18	29	0	29	0
31	23	23	23	23	38	22	22	23	23	0	0	27	41	0
0	9	9	9	9	5	9	9	9	0	11	12	0	12	12
46	44	0	18	18	45	19	19	19	19	19	0	19	0	46
9	19	19	19	19	8	19	19	0	19	0	19	8	18	19
30	0	15	15	15	30	11	15	15	0	17	16	34	0	17
0	4	17	19	18	4	17	17	0	17	17	17	17	4	19
15	6	6	6	4	0	6	6	6	0	5	0	0	18	0
27	0	16	16	16	27	16	16	0	16	0	16	16	17	16
3	8	8	7	7	0	7	7	7	0	7	0	7	6	7
29	7	7	7	7	29	7	7	7	7	0	7	27	27	0
0	0	1	1	3	11	3	4	8	8	8	0	0	11	11
0	7	10	10	10	7	9	9	9	9	0	10	8	8	8
24	24	13	13	13	0	13	13	0	12	0	0	12	21	0
23	5	0	5	5	0	5	5	0	5	6	6	6	4	0
3	0	3	3	3	23	4	4	0	4	3	4	25	4	25
7	18	7	7	7	19	8	9	0	9	9	0	18	18	9
0	28	9	9	9	0	7	7	0	7	0	0	17	0	0
14	13	0	13	13	19	13	13	13	13	13	20	13	13	30
0	14	16	16	16	14	16	16	17	17	0	17	0	18	0
13	0	21	21	21	11	17	17	17	17	11	17	0	0	17
0	0	14	14	14	17	14	13	14	0	14	0	20	20	14
8	0	32	32	32	7	32	32	32	0	32	8	33	0	33
28	0	15	17	0	33	16	16	0	17	0	17	0	16	16
26	26	26	26	0	0	23	23	24	24	0	0	24	24	25
5	0	31	34	0	5	33	32	32	32	32	0	34	0	37
32	11	0	11	11	30	11	11	0	11	11	0	0	0	11
6	0	6	6	6	24	6	6	6	0	0	0	6	0	0
27	0	6	6	6	27	6	6	6	6	6	0	26	0	0
19	0	32	31	32	21	32	32	31	32	0	21	22	34	33
12	4	12	12	12	2	13	12	12	12	11	0	2	2	13
14	14	18	18	18	14	17	16	16	16	16	0	11	11	16
13	5	5	4	5	0	6	6	7	7	7	0	0	13	8
5	0	2	2	2	5	2	2	2	0	2	2	0	0	0
26	14	14	14	14	29	14	18	0	18	0	0	18	0	0
0	17	17	17	17	12	16	16	17	0	0	0	0	0	11
25	0	0	28	28	14	26	30	30	31	30	31	31	0	31
20	20	11	12	12	20	12	12	13	13	13	0	20	13	20
17	17	10	10	11	0	11	11	0	13	13	13	0	13	14
0	0	8	8	8	40	8	8	9	9	0	0	39	0	10
9	13	13	13	13	9	13	13	13	0	13	13	0	10	11
0	8	7	8	12	10	12	12	10	10	10	0	10	10	0
7	0	20	20	20	7	21	20	20	0	16	0	0	20	9
6	0	0	5	5	10	4	5	5	0	6	0	6	6	0
0	0	31	33	41	20	42	42	44	0	45	0	0	45	0
12	0	7	7	7	11	7	7	7	7	0	11	7	7	11
11	0	1	1	1	0	1	1	0	1	0	11	1	11	1
22	10	10	10	10	22	10	10	0	0	0	21	0	0	9
6	4	4	4	4	7	4	4	4	4	4	0	7	0	7
2	0	12	12	9	0	9	9	9	9	8	2	2	9	0
3	2	12	12	12	3	11	11	11	11	11	3	3	3	10
0	11	11	11	11	0	11	11	11	0	11	11	0	11	0
16	16	16	16	15	6	16	16	16	16	0	14	2	6	14
16	31	0	28	29	16	28	29	28	32	0	0	32	32	17
40	0	0	23	23	39	22	23	23	23	23	0	0	22	22
21	21	17	17	17	20	16	16	0	0	0	15	0	15	22
14	15	17	17	17	15	19	19	20	20	15	15	0	17	17
11	14	14	14	15	0	15	17	17	16	15	2	0	16	16
15	14	14	14	4	8	15	15	15	0	0	15	0	5	3
8	8	11	11	11	8	11	11	11	11	11	11	0	8	8
29	3	0	3	3	31	3	3	3	0	0	3	0	3	3
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29	0	0	0	0	0	0	0	0	0	0	0	0	0	61
23	0	19	19	19	0	19	19	18	18	0	0	20	0	20
0	0	26	27	26	35	25	26	26	26	0	29	28	0	27
23	8	8	8	8	0	8	8	8	8	8	24	0	24	8
0	12	12	12	4	6	11	13	13	13	0	13	13	0	12
10	8	0	8	8	9	10	10	0	11	0	0	13	12	9
11	0	13	13	13	22	13	13	0	13	13	0	10	28	28
58	10	11	14	14	0	14	14	14	14	0	0	0	0	57
3	6	7	8	8	0	7	7	0	7	7	8	8	9	9
20	21	20	20	20	21	20	21	0	21	0	20	20	21	10
6	0	8	8	8	26	8	8	0	9	0	28	0	27	0
4	20	20	20	20	4	20	20	0	22	4	22	0	22	22
23	4	4	4	4	29	4	4	6	6	0	5	27	6	0
23	22	0	19	19	0	19	19	0	19	19	0	19	20	0
44	26	0	26	26	47	26	26	25	25	0	25	51	28	0
14	0	15	16	16	0	16	20	20	20	0	9	0	22	22
24	0	0	18	17	23	17	17	16	16	16	0	23	0	16
19	21	23	22	22	19	24	0	24	23	0	0	24	23	20
0	16	0	15	15	26	15	15	0	15	0	0	13	16	0
19	0	17	17	17	21	17	19	18	18	0	18	21	18	21
16	16	16	16	16	13	16	16	0	16	16	16	12	17	13
29	10	10	12	12	29	12	12	0	12	12	0	29	0	29
21	21	0	16	16	20	16	17	17	0	16	0	18	16	16
20	4	4	4	4	0	4	4	0	4	0	0	0	0	0
24	0	0	8	8	23	8	8	12	12	0	14	0	14	14
14	0	14	14	14	24	14	14	14	14	14	19	0	0	19
0	5	5	5	5	0	4	5	0	5	5	5	0	5	0
0	4	3	3	3	0	3	3	0	2	3	3	5	3	3
4	7	0	7	0	8	8	8	8	8	8	8	0	10	8
0	0	5	5	5	0	5	5	5	5	0	5	5	5	26
12	12	20	20	20	0	22	22	22	22	22	0	0	13	14
0	14	0	14	12	7	14	14	14	12	14	0	8	8	13
3	10	10	10	10	3	10	9	12	12	0	3	3	3	2
12	8	0	8	8	13	8	6	0	6	6	0	6	6	0
5	11	0	14	14	6	14	14	13	13	13	0	21	21	0
8	9	0	9	9	7	9	9	9	9	9	7	9	9	7
9	21	21	21	21	8	21	21	21	20	0	20	0	9	15
13	17	23	25	25	17	25	25	25	25	25	9	14	25	14
11	23	23	22	22	10	25	19	0	0	20	10	0	0	0
2	10	0	10	11	1	11	11	10	10	0	10	10	10	10
20	0	0	20	20	27	20	20	22	21	20	0	0	0	0
0	16	16	16	16	18	15	15	16	0	16	0	16	20	0
19	0	12	12	12	0	12	13	13	13	0	0	0	13	13
0	0	0	25	24	0	23	24	0	20	0	0	24	18	17
5	33	31	31	30	6	31	31	31	31	0	6	6	33	33
43	17	17	17	17	49	18	18	18	0	18	18	17	0	34
11	0	9	10	10	0	10	10	0	8	0	8	9	0	9
25	6	6	7	7	0	7	8	0	8	6	5	32	32	6
1	1	0	1	2	0	2	2	0	2	4	0	4	4	5
2	0	5	6	7	1	7	9	0	0	0	1	1	0	9
11	0	0	0	0	10	0	0	0	0	0	0	0	0	0
30	8	8	8	8	0	8	8	0	4	4	4	30	30	4
30	0	16	16	16	34	17	17	0	0	17	16	35	0	34
29	27	23	23	23	27	23	23	23	0	0	0	23	22	22
13	13	0	11	12	3	12	12	12	12	12	5	11	11	11
9	9	9	9	9	9	9	9	9	9	0	9	9	0	8
37	0	27	27	27	35	26	26	29	0	32	0	33	32	32
23	23	24	24	9	3	24	24	24	24	24	0	0	0	0
36	0	0	21	22	38	22	22	22	22	0	38	22	22	21
11	17	17	16	17	11	17	17	17	17	12	17	0	0	21
14	0	28	28	28	0	28	29	0	29	29	0	29	17	18
17	0	8	8	8	0	8	8	0	0	5	7	0	7	7
7	9	13	13	13	7	13	13	13	0	13	13	13	0	8
25	0	5	5	5	26	5	5	7	7	25	17	0	0	17
18	18	6	6	5	18	5	5	5	5	5	19	19	5	0
0	16	0	16	16	1	17	17	17	17	0	0	17	1	1
41	0	0	24	24	40	24	26	0	26	26	0	0	42	43
14	31	0	31	30	14	28	30	29	0	0	0	13	30	13
21	1	1	1	1	25	0	0	0	0	21	0	0	22	0
26	0	24	24	24	21	23	23	23	23	0	0	0	0	0
0	0	0	10	10	22	10	9	10	10	0	0	0	0	8
8	0	0	8	0	8	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17	0	27	27	27	0	26	26	26	26	19	17	20	20	25
6	6	18	18	17	6	17	17	17	0	17	17	4	17	0
0	1	1	2	2	0	2	2	1	2	2	2	0	2	2
0	2	2	2	2	0	2	2	2	2	1	2	1	2	2
16	11	11	11	11	0	11	11	0	18	18	19	0	20	20
6	7	7	7	7	0	9	9	8	10	10	0	0	10	15
16	17	17	17	17	16	17	18	18	18	14	17	14	17	17
12	15	15	14	14	10	14	14	14	14	0	10	0	12	10
22	21	9	9	9	19	9	9	9	9	7	15	0	0	0
46	0	18	18	18	0	18	0	0	19	19	0	18	18	14
4	4	6	6	6	4	6	6	6	6	6	6	4	4	0
15	17	13	13	13	0	13	13	13	0	13	0	14	13	13
4	0	4	4	4	0	4	4	4	0	4	0	0	0	3
24	32	32	31	32	0	32	32	31	30	31	23	33	23	0
0	24	0	34	34	24	34	35	0	35	35	0	35	0	0
0	0	10	10	9	0	11	11	0	7	7	0	7	6	9
0	0	4	4	4	0	4	4	4	0	4	4	4	1	0
0	24	17	17	18	26	21	21	21	21	0	21	0	21	25
21	0	10	10	0	22	10	10	10	10	0	0	10	0	0
12	24	19	20	21	0	24	24	24	22	0	25	0	23	23
32	6	6	32	5	32	6	6	0	14	14	0	0	14	13
0	0	20	22	21	0	22	21	21	21	0	32	22	0	23
4	19	29	29	29	8	30	30	30	31	8	31	0	30	9
0	0	20	21	19	35	21	21	21	21	0	35	0	33	21
38	0	20	20	0	38	20	20	20	22	22	0	0	41	41
0	11	17	18	18	16	20	20	20	0	0	17	20	0	0
19	0	0	17	16	0	17	19	21	0	23	0	0	19	28
0	18	31	29	35	0	37	37	37	37	0	0	0	0	38
6	7	0	18	19	6	19	19	19	20	20	6	20	6	20
0	12	9	9	9	12	9	9	9	10	10	11	0	10	10
28	20	0	21	21	0	22	22	0	21	21	29	20	20	20
32	33	33	30	7	10	30	33	33	33	0	43	42	0	30
5	5	10	10	10	0	10	10	10	0	10	0	0	6	9
0	19	11	11	11	16	10	11	11	0	0	0	11	0	0
14	0	2	2	2	0	2	2	2	2	2	0	12	12	0
0	9	9	9	9	12	9	9	9	0	0	9	9	9	16
0	0	12	13	12	0	13	13	13	13	0	13	0	13	18
0	18	15	15	15	20	15	15	0	19	19	20	0	19	0
0	8	7	7	7	0	7	7	0	7	7	0	6	7	8
22	30	31	31	33	0	33	33	35	0	34	0	33	0	0
0	0	10	10	10	25	10	10	10	0	0	10	0	0	10
0	21	21	21	21	34	21	31	31	31	0	35	35	34	35
12	12	12	14	14	10	12	12	16	16	16	0	0	0	20
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	0	11	11	11	0	11	13	0	13	13	1	1	13	13
0	0	23	23	23	22	23	23	0	23	23	0	23	0	22
0	16	30	29	29	15	30	30	29	28	29	0	20	21	21
10	25	0	25	25	11	25	25	0	0	25	0	26	12	11
0	23	13	13	14	0	14	14	14	14	0	0	0	22	0
22	22	0	22	23	22	24	24	23	24	0	23	22	22	23
0	9	9	9	9	20	11	11	0	11	13	0	0	0	23
5	5	5	5	5	2	5	6	7	7	2	7	0	7	2
0	3	3	3	3	0	3	3	3	3	5	5	0	5	0
0	1	3	3	3	0	3	3	0	3	2	0	3	5	0
0	5	6	6	6	17	6	5	6	6	17	0	6	0	6
4	11	4	4	4	0	4	4	4	4	4	0	3	10	4
19	0	0	17	17	12	17	17	0	17	17	14	15	17	17
15	0	19	19	21	31	23	23	23	0	24	24	0	26	0
2	0	11	11	11	3	11	12	0	12	3	3	13	17	3
0	21	15	15	15	21	11	11	13	14	14	3	21	14	21
10	0	2	2	2	11	2	0	2	2	2	0	0	2	0
2	12	12	12	12	2	12	12	12	0	12	12	2	0	2
0	10	10	10	10	0	11	11	11	9	9	0	12	0	13
18	15	15	16	16	0	16	16	15	0	0	0	16	16	16
24	26	26	27	14	21	26	26	0	26	0	30	29	22	0
0	12	31	30	32	11	30	30	0	30	30	0	0	11	28
0	33	33	39	30	33	31	30	0	33	0	0	0	31	34
5	6	0	17	17	6	17	21	21	0	21	20	0	21	21
3	3	3	3	5	0	5	3	0	3	3	0	13	3	13
0	14	3	3	3	14	3	3	3	3	14	3	13	3	3
0	22	24	24	24	1	24	24	28	0	29	27	30	0	0
4	4	4	5	5	4	5	5	5	0	5	0	0	0	0
16	20	5	6	6	20	6	6	0	0	0	6	6	0	19
0	0	16	16	13	0	16	16	17	17	0	17	12	0	0
4	0	5	5	5	4	5	5	0	5	5	5	5	5	0
26	26	5	5	5	0	4	5	0	0	5	5	5	5	5
23	23	19	17	19	23	17	17	0	0	17	18	18	0	24
0	9	9	9	9	0	9	9	9	0	9	9	9	0	8
8	8	8	8	8	9	10	10	10	10	0	8	9	10	0
23	23	20	19	20	25	20	19	0	0	19	23	25	0	36
3	3	0	3	3	0	3	3	0	3	3	0	3	3	0
2	0	0	2	2	0	2	2	0	0	2	0	2	0	0
18	0	13	13	9	0	8	9	0	9	8	19	9	0	19
10	9	0	10	10	0	10	10	0	10	10	10	13	0	0
0	9	9	9	9	0	10	10	0	10	0	0	18	16	0
4	0	2	2	2	4	3	3	0	4	4	4	4	4	0
5	5	6	6	6	4	5	5	0	5	5	5	5	5	5
31	28	28	28	28	0	28	28	30	0	30	33	34	36	29
31	37	37	35	37	31	37	37	37	0	0	37	35	0	0
11	0	14	14	14	13	14	14	14	14	13	13	15	0	15
17	0	9	9	10	0	10	10	0	11	11	11	18	18	18
3	6	6	6	7	2	7	7	7	0	3	6	6	6	6
22	10	10	10	10	22	10	10	10	0	10	10	0	20	19
10	13	3	9	10	0	10	10	10	10	0	10	10	9	10
0	0	0	5	5	25	5	5	5	5	0	0	0	0	0
11	0	3	3	3	0	3	0	0	3	3	0	0	3	0
0	0	15	15	13	10	13	12	13	13	10	13	13	0	8
22	0	22	20	22	17	22	22	22	22	22	19	19	0	0
15	0	15	15	15	34	15	16	15	16	35	21	17	21	17
18	18	18	18	20	4	20	21	22	22	4	0	22	22	4
0	23	7	6	6	27	7	7	7	7	0	7	7	23	23
18	34	34	34	34	18	33	34	0	0	34	37	0	22	22
47	0	25	26	26	0	26	26	0	0	0	0	0	0	28
1	0	1	1	1	20	1	1	0	0	0	1	20	1	0
20	0	5	5	5	18	7	7	7	7	0	9	21	0	20
8	8	28	27	28	0	29	29	29	29	10	3	23	9	30
0	0	0	2	2	25	2	2	2	2	0	0	0	0	0
0	0	2	2	2	28	2	2	2	0	2	0	2	0	2
11	15	15	15	15	0	15	15	16	16	16	16	2	16	16
0	0	0	22	22	9	24	24	0	25	25	0	0	25	9
25	0	0	24	24	0	24	24	24	25	0	26	23	26	23
9	0	23	24	24	10	22	20	0	0	22	0	9	9	0
6	6	6	6	6	0	6	6	0	8	8	0	8	26	0
14	0	0	7	8	15	8	8	8	0	7	7	0	16	17
7	9	9	9	0	7	9	9	0	9	9	0	9	0	7
4	0	10	9	8	0	8	8	8	8	0	8	5	9	9
10	9	0	9	9	10	9	9	9	9	0	11	11	11	9
0	14	18	18	18	14	22	22	22	0	22	0	22	15	15
22	9	9	9	9	22	9	17	0	17	22	22	22	17	17
8	0	6	6	6	8	6	6	6	0	0	0	6	0	8
8	8	4	6	6	0	6	6	6	6	0	9	9	8	6
0	23	26	26	26	22	26	26	26	0	27	0	0	0	25
0	0	19	19	16	19	15	15	14	0	0	14	14	22	0
19	0	7	7	7	19	7	6	7	0	0	20	7	0	7
0	16	11	11	13	0	13	13	13	13	0	0	11	0	0
19	0	0	15	15	20	15	0	0	15	15	0	14	14	19
0	5	5	5	5	0	5	5	5	5	0	5	0	15	7
52	0	0	53	53	33	52	54	55	0	57	57	0	59	0
38	39	39	39	39	37	39	39	39	0	0	29	0	30	0
16	14	22	21	21	0	21	21	21	21	20	14	22	22	16
41	16	0	17	17	0	17	17	17	0	0	0	0	43	14
16	26	0	28	28	19	28	0	28	28	0	0	0	27	0
0	10	10	10	10	21	10	10	10	0	10	21	10	10	0
13	13	0	5	5	13	5	5	5	5	0	5	0	0	0
39	0	27	27	27	40	27	27	0	0	0	27	27	39	0
2	1	0	2	2	11	2	2	2	2	0	0	0	1	2
12	22	22	22	22	0	19	19	19	0	19	19	19	0	20
46	0	46	19	19	44	19	19	0	18	19	0	0	19	19
2	4	0	4	4	3	5	5	5	5	0	0	0	5	0
0	30	0	30	29	0	30	30	22	22	0	0	0	22	0
10	1	1	1	1	12	1	3	3	0	0	0	12	3	0
18	17	0	17	13	15	17	17	18	18	0	19	19	17	0
8	13	13	9	13	8	13	13	13	13	0	13	0	0	8
21	56	21	21	21	50	22	22	26	26	0	49	0	49	28
27	0	0	21	21	26	21	21	20	0	19	20	25	25	20
6	17	0	18	18	5	16	18	18	0	16	6	17	17	6
12	0	0	12	12	21	12	12	0	0	13	0	13	0	13
29	0	0	23	23	0	22	22	22	22	22	0	18	18	0
30	23	0	23	23	29	23	23	23	0	23	0	22	0	13
16	21	0	21	21	13	21	21	20	0	21	0	9	22	21
0	4	10	11	11	4	11	11	0	0	0	0	4	4	11
22	23	10	10	10	24	10	10	10	0	8	8	23	23	8
0	0	0	19	18	24	17	18	18	18	18	18	18	0	17
9	7	9	9	9	7	8	9	9	9	0	5	8	5	0
15	11	11	11	11	15	11	11	11	0	11	11	15	0	15
0	0	10	10	11	15	11	11	0	11	9	0	0	11	15
0	0	39	39	39	0	40	40	40	0	38	0	41	41	0
2	2	2	2	2	0	3	1	3	3	3	3	3	0	2
3	11	0	11	11	5	11	13	12	13	0	7	13	0	19
25	9	9	9	9	25	8	8	0	0	8	0	0	0	25
8	0	8	8	8	9	8	8	8	8	9	0	0	0	0
13	27	27	26	26	12	26	26	26	26	14	14	26	30	15
0	13	0	10	11	13	11	11	0	11	11	11	11	11	12
0	7	7	7	7	3	7	7	7	7	0	3	3	0	4
9	9	9	9	8	9	7	7	0	7	7	9	10	0	10
15	9	9	9	8	16	9	9	9	0	9	16	16	16	15
16	34	0	35	35	17	36	36	0	0	35	35	16	35	0
27	0	27	28	28	1	27	28	28	0	29	29	0	0	0
0	0	0	28	27	29	27	27	0	24	0	0	31	32	32
7	7	1	2	2	6	2	3	3	2	0	3	3	0	5
3	0	3	3	4	14	4	4	4	0	0	14	0	6	15
33	43	43	42	44	33	44	44	44	0	42	0	0	34	34
0	4	0	4	4	0	4	4	4	4	4	0	0	8	0
9	11	10	8	11	8	11	11	0	11	8	12	8	8	12
0	27	53	47	47	26	47	47	0	46	0	45	26	27	0
19	0	19	19	25	21	25	25	25	0	0	0	29	29	0
4	0	4	4	4	9	4	4	4	0	4	0	9	9	0
0	11	11	11	11	10	11	13	13	0	14	9	0	0	14
11	10	5	6	8	0	8	8	0	7	0	6	5	12	12
22	0	14	16	16	24	16	0	0	10	15	27	0	28	15
3	25	24	25	24	3	25	25	25	0	26	4	27	0	4
0	38	1	1	1	39	1	1	1	0	0	0	0	33	0
0	18	7	7	7	28	7	7	0	0	0	7	7	0	7
18	0	18	19	19	32	19	19	0	20	0	30	31	20	20
11	31	0	32	32	11	32	32	32	34	33	0	13	13	13
8	4	0	4	4	8	4	4	0	6	6	6	6	6	0
0	0	5	5	5	3	5	4	3	4	3	4	4	3	4
12	9	0	8	10	0	10	9	9	9	9	0	9	9	0
0	24	24	24	24	0	32	32	33	33	0	8	34	0	34
38	18	18	18	18	35	20	19	18	0	39	19	0	19	0
0	34	0	31	31	34	31	32	32	32	32	0	34	0	35
0	7	7	5	3	0	7	7	0	7	7	7	15	15	6
14	14	0	8	8	12	8	8	0	10	10	12	0	0	0
0	0	28	29	29	17	29	29	28	29	18	29	29	0	0
14	6	10	13	13	0	13	13	0	15	0	0	5	0	15
20	0	18	18	17	0	17	21	21	21	22	0	18	0	18
0	0	11	12	12	7	12	12	0	12	0	13	5	6	13
10	0	0	9	9	8	9	9	0	9	9	0	0	8	9
23	0	10	10	10	22	10	0	0	10	11	11	11	0	0
16	16	0	16	16	15	14	14	15	16	0	17	0	15	0
30	30	30	30	30	40	30	30	0	30	30	0	46	44	46
0	2	2	2	2	2	2	2	2	0	0	2	2	3	3
2	1	1	2	2	0	2	2	0	2	0	2	2	2	0
13	0	0	13	13	26	13	13	13	0	0	0	31	29	15
30	0	15	15	15	28	18	19	19	19	19	0	0	0	0
0	13	15	15	15	13	15	15	16	16	0	10	0	14	0
22	22	35	35	35	25	35	35	35	0	25	0	0	33	0
27	0	19	19	0	28	19	19	0	19	20	0	29	28	0
17	0	17	17	16	0	13	13	0	0	14	18	15	14	0
3	24	24	23	15	3	17	17	0	18	0	0	0	9	9
0	28	26	26	26	0	27	27	0	29	29	0	26	30	35
40	12	13	13	0	39	13	12	13	13	14	0	0	37	36
9	15	15	15	15	9	15	15	15	15	0	15	10	10	8
0	8	8	8	8	19	6	6	0	0	6	20	20	0	5
20	0	10	10	10	19	11	13	13	0	19	0	0	0	20
0	17	11	11	11	17	11	11	10	10	19	0	10	18	10
10	10	0	10	10	14	8	0	11	11	10	0	11	11	11
9	0	11	11	12	9	12	12	12	11	12	12	10	10	11
34	1	0	2	1	27	1	1	2	0	2	28	0	26	2
0	34	4	10	14	0	16	16	0	17	0	18	17	17	38
25	26	25	22	26	0	26	26	25	0	26	0	14	26	26
7	1	1	1	1	9	1	2	2	2	9	0	9	0	2
15	28	17	19	19	27	19	19	18	0	18	18	0	18	21
8	0	8	8	8	0	7	8	0	0	8	0	9	26	26
0	18	21	21	21	22	20	20	20	0	0	0	18	18	18
0	10	8	8	8	13	8	0	8	8	0	8	8	8	8
21	16	22	22	22	16	22	22	0	21	20	15	16	20	16
10	0	0	10	7	10	11	11	11	0	8	11	10	10	0
26	13	0	12	14	0	14	14	14	13	0	27	14	13	0
0	34	39	39	39	0	39	39	39	39	0	29	0	38	38
19	18	0	17	17	20	17	17	0	0	0	18	18	18	0
17	0	17	14	17	0	17	17	17	17	17	0	0	0	22
4	30	0	30	30	4	30	30	30	30	30	30	0	0	2
29	29	0	2	2	26	2	2	2	0	2	0	33	2	0
2	0	31	31	31	2	30	31	31	31	0	2	2	26	0
10	0	0	28	27	11	28	28	28	29	0	29	29	12	0
4	4	4	4	4	12	5	6	0	7	12	12	7	7	7
14	0	23	23	22	0	23	23	23	0	27	28	0	17	17
21	24	25	24	25	0	25	25	27	27	0	21	26	26	21
11	16	11	11	11	15	11	11	12	0	12	12	12	12	0
19	0	19	19	23	0	22	21	21	0	0	0	22	23	23
23	23	23	24	24	0	24	23	0	25	25	12	25	26	12
31	0	37	37	37	0	38	38	38	0	35	26	0	0	33
11	17	12	12	15	18	15	12	15	16	0	18	0	0	0
15	15	15	16	16	0	16	16	15	0	15	0	15	15	15
0	20	20	21	21	36	21	21	0	0	22	22	19	0	36
43	0	0	15	0	0	14	18	20	22	22	0	0	22	22
22	0	0	19	0	21	19	18	0	19	19	0	19	21	21
0	19	0	19	19	20	20	20	0	0	22	21	0	21	0
15	0	15	15	15	0	15	14	14	14	0	0	0	14	13
0	20	18	18	18	20	18	17	17	18	19	19	18	20	20
0	0	29	29	29	19	29	29	0	0	29	19	30	15	0
19	12	12	12	12	0	12	12	12	0	12	12	0	0	0
18	0	0	16	16	16	16	16	17	0	16	16	0	0	15
0	20	16	16	16	0	16	15	15	0	0	0	15	16	17
28	0	23	22	0	28	25	26	26	0	0	30	0	26	26
4	0	4	4	4	1	5	5	5	5	8	0	5	8	5
8	0	8	8	8	0	8	8	0	0	8	10	10	25	9
0	5	5	5	5	9	5	5	5	0	4	8	0	0	0
0	18	11	11	11	18	11	11	0	0	11	10	0	18	10
0	0	20	19	17	0	17	17	0	0	0	4	17	0	19
22	22	22	22	24	0	23	23	0	20	17	23	0	0	0
9	0	32	32	32	8	32	32	0	0	35	0	34	35	0
4	1	1	1	1	3	1	1	1	1	3	3	1	0	5
2	12	0	12	12	1	12	13	13	13	0	2	13	13	0
17	18	0	18	18	23	18	18	18	18	18	0	0	23	0
27	0	23	23	0	15	25	26	26	26	26	16	26	26	26
22	0	0	19	15	0	17	19	0	18	18	18	0	18	18
