0	1	2	3	4	5	6	7	8	9	10	11	12	13
7	0	36	0	8	0	8	35	0	37	37	38	0	0
21	21	21	0	48	0	0	22	0	22	0	22	49	13
13	49	22	0	22	0	22	0	0	48	0	21	21	21
0	0	33	0	25	0	24	0	0	37	0	25	35	34
34	35	25	0	37	0	0	24	0	25	0	33	0	0
0	12	12	0	15	0	15	11	0	11	8	0	8	14
14	8	0	8	11	0	11	15	0	15	0	12	12	0
6	0	6	0	17	0	17	7	0	7	7	7	7	0
0	7	7	7	7	0	7	17	0	17	0	6	0	6
0	26	26	0	26	0	26	25	0	25	0	25	24	0
0	24	25	0	25	0	25	26	0	26	0	26	26	0
0	22	22	14	14	0	0	18	0	21	0	13	0	13
13	0	13	0	21	0	18	0	0	14	14	22	22	0
34	0	46	0	35	0	0	43	0	38	0	34	34	34
35	0	36	0	19	0	19	0	0	36	0	0	0	0
0	0	0	0	36	0	0	19	0	19	0	36	0	35
0	30	30	10	10	0	0	27	0	26	0	10	0	27
41	0	40	0	29	0	39	39	0	39	0	29	30	0
0	30	29	0	39	0	39	39	0	29	0	40	0	41
0	0	0	17	17	0	0	60	0	59	0	16	16	0
0	0	16	0	36	0	0	19	0	19	0	36	0	20
20	0	36	0	19	0	19	0	0	36	0	16	0	0
14	0	18	14	14	13	13	19	0	19	0	12	16	0
28	0	28	0	36	0	30	31	0	31	31	0	9	2
0	0	29	0	29	0	27	0	0	27	27	25	26	0
0	26	25	27	27	0	0	27	0	29	0	29	0	0
23	0	23	0	20	0	20	36	0	37	20	20	0	0
0	0	20	20	37	0	36	20	0	20	0	23	0	23
0	41	2	2	2	0	0	45	0	44	0	2	2	2
0	0	2	5	5	0	5	3	0	3	0	5	0	3
3	0	5	0	3	0	3	5	0	5	5	2	0	0
15	15	15	18	17	0	18	15	14	15	0	17	17	0
35	0	23	0	36	0	0	0	0	24	0	35	36	0
0	36	35	0	24	0	0	0	0	36	0	23	0	35
22	0	22	20	22	0	26	19	0	19	0	18	32	18
18	32	18	0	19	0	19	26	0	22	20	22	0	22
0	6	6	0	7	0	7	6	0	6	0	7	6	6
6	6	7	0	6	0	6	7	0	7	0	6	6	0
32	36	0	0	36	0	0	32	0	31	31	0	0	0
21	22	0	34	35	0	36	0	0	50	0	32	35	0
0	35	32	0	50	0	0	36	0	35	34	0	22	21
35	0	35	0	9	0	0	0	0	36	0	14	0	19
0	6	0	0	27	0	0	9	0	7	0	9	0	0
0	0	0	9	9	0	0	25	0	25	0	0	9	0
0	17	0	19	19	0	10	39	0	38	0	0	38	0
0	38	0	0	38	0	39	10	0	19	19	0	17	0
0	31	0	0	50	0	0	31	0	31	0	43	0	29
31	0	42	0	31	0	31	0	0	47	0	0	2	0
0	2	0	0	47	0	0	31	0	31	0	42	0	31
18	0	34	0	20	0	0	39	0	39	0	39	0	36
25	25	24	21	22	0	0	33	0	32	0	20	0	20
19	19	19	0	32	0	29	12	0	16	16	0	0	17
17	0	0	16	16	0	12	29	0	32	0	19	19	19
12	12	1	12	12	0	12	1	0	1	0	1	12	0
0	12	1	0	1	0	1	12	0	12	12	1	12	12
0	10	2	6	7	0	7	6	0	6	0	0	6	6
6	6	0	0	6	0	6	7	0	7	6	2	10	0
37	38	38	39	40	0	42	37	0	39	0	39	0	39
39	0	39	0	39	0	37	42	0	40	39	38	38	37
0	16	0	0	32	0	32	17	0	17	0	35	0	17
17	0	35	0	17	0	17	32	0	32	0	0	16	0
17	17	17	0	5	0	5	17	0	17	0	3	17	2
2	17	3	0	17	0	17	5	0	5	0	17	17	17
0	14	15	0	33	0	34	13	0	14	14	0	0	14
14	0	0	14	14	0	13	34	0	33	0	15	14	0
19	0	19	0	9	0	21	21	0	22	15	7	10	22
36	35	0	36	28	0	0	36	0	36	0	0	27	0
19	26	26	0	19	0	19	26	0	26	0	28	18	28
28	18	28	0	26	0	26	19	0	19	0	26	26	19
8	8	5	8	10	0	0	8	0	8	0	11	11	11
12	11	0	0	11	0	7	11	0	23	25	0	0	0
0	0	0	25	23	0	11	7	0	11	0	0	11	12
9	9	0	0	3	0	3	10	0	10	9	0	9	6
6	9	0	9	10	0	10	3	0	3	0	0	9	9
0	0	0	0	41	41	0	42	0	46	0	40	0	34
0	39	36	0	36	0	43	0	0	35	0	0	38	38
38	38	0	0	35	0	0	43	0	36	0	36	39	0
28	8	29	29	8	0	0	33	0	37	0	8	7	0
0	43	43	0	27	0	0	41	0	48	0	27	0	45
45	0	27	0	48	0	41	0	0	27	0	43	43	0
0	0	33	33	21	0	0	33	0	33	16	0	17	0
0	0	0	27	28	0	20	33	0	33	0	27	27	27
27	27	27	0	33	0	33	20	0	28	27	0	0	0
59	59	0	59	18	0	15	52	0	62	0	17	0	62
62	0	17	0	62	0	52	15	0	18	59	0	59	59
0	0	21	21	20	0	0	6	0	7	0	28	0	28
22	22	0	0	7	0	0	23	0	22	23	6	0	20
22	22	23	0	22	0	21	25	0	25	22	0	0	19
19	0	0	22	25	0	25	21	0	22	0	23	22	22
30	0	28	0	37	0	13	0	0	29	0	39	40	0
0	40	39	0	29	0	0	13	0	37	0	28	0	30
1	0	1	0	48	0	48	1	1	1	0	48	0	0
0	0	48	0	1	1	1	48	0	48	0	1	0	1
32	32	0	30	37	0	40	31	0	29	0	0	39	0
0	39	0	0	29	0	31	40	0	37	30	0	32	32
0	0	36	0	14	0	0	41	0	40	0	0	14	0
0	14	0	0	40	0	41	0	0	14	0	36	0	0
0	18	0	18	18	0	15	23	0	39	0	0	18	0
0	18	0	0	39	0	23	15	0	18	18	0	18	0
0	0	13	0	49	0	49	13	0	12	0	10	10	0
0	10	10	0	12	0	13	49	0	49	0	13	0	0
0	0	0	0	39	0	41	0	0	27	0	40	41	0
0	41	40	0	27	0	0	41	0	39	0	0	0	0
0	0	66	0	35	0	37	0	0	66	0	0	37	0
0	37	0	0	66	0	0	37	0	35	0	66	0	0
30	29	28	52	53	0	36	21	0	25	0	0	0	25
25	0	0	0	25	0	21	36	0	53	52	28	29	30
0	46	25	25	25	0	20	25	0	45	0	0	0	0
0	0	0	0	45	0	25	20	0	25	25	25	46	0
10	39	40	42	11	0	11	40	0	37	0	11	12	12
12	12	11	0	37	0	40	11	0	11	42	40	39	10
0	30	31	0	31	0	0	21	0	21	0	34	32	34
3	3	5	0	5	0	5	3	0	3	0	5	0	3
3	0	5	0	3	0	3	5	0	5	0	5	3	3
0	6	6	0	11	0	11	5	0	5	0	11	0	5
5	0	11	0	5	0	5	11	0	11	0	6	6	0
16	16	16	0	23	0	16	16	0	19	21	21	20	17
25	17	17	19	19	0	19	22	0	22	0	17	22	17
17	22	17	0	22	0	22	19	0	19	19	17	17	25
40	38	0	0	40	0	40	35	0	35	0	0	0	0
0	0	0	0	35	0	35	40	0	40	0	0	38	40
0	47	36	0	36	0	17	24	0	54	0	0	0	0
0	0	0	0	54	0	24	17	0	36	0	36	47	0
0	38	0	6	13	0	0	38	0	37	36	13	13	0
0	37	37	15	14	0	0	37	0	37	11	11	12	12
0	34	0	16	17	0	0	39	0	39	0	0	15	0
24	4	24	0	4	0	4	25	0	25	4	24	23	23
23	23	24	4	25	0	25	4	0	4	0	24	4	24
0	34	34	0	0	0	32	32	0	0	0	33	32	34
34	32	33	0	0	0	32	32	0	0	0	34	34	0
0	34	34	0	32	0	31	33	0	33	30	34	0	34
34	0	34	30	33	0	33	31	0	32	0	34	34	0
0	3	0	3	4	0	0	20	0	20	0	4	0	4
3	0	3	0	22	0	0	0	0	2	0	0	0	0
0	0	0	0	2	0	0	0	0	22	0	3	0	3
37	0	41	0	5	0	6	6	0	40	0	6	6	6
6	6	6	0	40	0	6	6	0	5	0	41	0	37
4	4	4	0	8	0	8	4	0	4	6	0	0	6
6	0	0	6	4	0	4	8	0	8	0	4	4	4
23	23	10	23	10	0	10	23	0	23	0	10	10	10
10	10	10	0	23	0	23	10	0	10	23	10	23	23
0	0	44	0	37	0	38	0	0	42	0	38	0	38
38	0	38	0	42	0	0	38	0	37	0	44	0	0
0	65	65	0	26	0	0	65	0	63	0	25	0	24
24	0	25	0	63	0	65	0	0	26	0	65	65	0
14	0	15	0	27	0	28	15	0	28	0	28	15	25
25	15	28	0	28	0	15	28	0	27	0	15	0	14
0	28	15	0	28	0	28	15	25	15	15	25	27	0
0	27	25	15	15	25	15	28	0	28	0	15	28	0
0	35	0	35	35	0	0	12	0	12	0	35	34	8
25	22	22	0	25	0	25	22	0	22	0	24	22	24
24	22	24	0	22	0	22	25	0	25	0	22	22	25
2	0	3	4	4	0	4	2	0	2	0	4	0	2
2	0	4	0	2	0	2	4	0	4	4	3	0	2
0	0	36	36	36	0	24	20	0	27	0	35	0	30
30	0	35	0	27	0	20	24	0	36	36	36	0	0
0	36	0	0	32	0	0	37	0	37	0	0	37	0
0	32	32	35	35	0	0	33	0	33	0	34	0	0
0	0	34	0	33	0	33	0	0	35	35	32	32	0
17	16	17	0	28	0	16	10	0	19	19	25	25	0
0	25	25	19	19	0	10	16	0	28	0	17	16	17
5	5	4	7	7	0	7	6	0	6	6	7	7	4
4	7	7	6	6	0	6	7	0	7	7	4	5	5
0	28	0	28	28	0	24	31	0	41	0	27	27	0
0	27	27	0	41	0	31	24	0	28	28	0	28	0
26	43	25	0	42	0	42	23	0	24	0	40	40	22
22	40	40	0	24	0	23	42	0	42	0	25	43	26
0	25	1	25	24	0	24	1	0	1	24	0	23	3
3	23	0	24	1	0	1	24	0	24	25	1	25	0
0	20	23	29	29	0	29	21	0	21	0	0	21	0
0	21	0	0	21	0	21	29	0	29	29	23	20	0
38	23	26	0	0	0	0	26	0	26	0	38	38	0
47	0	0	49	31	0	28	48	0	48	48	32	32	0
0	32	32	48	48	0	48	28	0	31	49	0	0	47
3	2	8	0	2	0	2	8	0	8	8	4	4	8
8	4	4	8	8	0	8	2	0	2	0	8	2	3
21	21	0	21	22	0	23	14	0	15	0	8	8	15
15	8	8	0	15	0	14	23	0	22	21	0	21	21
7	7	7	0	5	0	9	7	0	7	7	9	9	9
9	9	9	7	7	0	7	9	0	5	0	7	7	7
16	10	16	0	16	0	14	9	0	9	0	14	14	0
0	14	14	0	9	0	9	14	0	16	0	16	10	16
6	27	6	0	28	0	29	6	0	6	6	6	28	0
0	28	6	6	6	0	6	29	0	28	0	6	27	6
22	3	22	0	3	22	20	20	0	20	0	2	20	2
2	2	0	0	2	0	0	15	0	14	0	2	0	2
6	0	6	0	20	0	20	0	0	6	0	21	21	0
0	21	21	0	6	0	0	20	0	20	0	6	0	6
12	0	11	14	14	0	14	16	0	17	0	14	0	17
21	21	21	0	38	0	0	23	0	28	0	35	0	0
0	0	35	0	28	0	23	0	0	38	0	21	21	21
0	8	0	0	64	0	0	9	0	9	0	9	9	9
8	9	0	0	67	0	0	9	0	9	0	9	8	67
0	0	0	0	7	0	6	18	0	18	0	0	0	18
18	0	0	0	18	0	18	6	0	7	0	0	0	0
17	0	12	13	13	0	13	17	0	17	0	11	12	12
12	12	11	0	17	0	17	13	0	13	13	12	0	17
0	11	11	11	30	0	31	11	0	11	0	0	23	0
0	23	0	0	11	0	11	31	0	30	11	11	11	0
0	0	3	0	0	0	0	3	0	3	0	0	3	0
0	3	0	0	3	0	3	0	0	0	0	3	0	0
11	11	0	0	25	0	25	11	0	11	0	11	25	11
11	25	11	0	11	0	11	25	0	25	0	0	11	11
0	30	0	0	33	0	28	23	0	25	25	32	33	33
33	33	32	25	25	0	23	28	0	33	0	0	30	0
5	15	0	0	15	0	15	5	0	5	15	5	15	0
0	15	5	15	5	0	5	15	0	15	0	0	15	5
5	5	5	0	15	0	15	5	0	5	5	5	15	5
5	15	5	5	5	0	5	15	0	15	0	5	5	5
0	13	4	4	4	0	4	14	0	14	0	14	0	14
0	11	0	11	11	0	0	11	0	13	0	12	13	12
10	10	10	10	10	0	9	22	0	21	0	0	9	22
14	13	14	0	14	0	14	16	0	14	0	16	0	0
15	0	15	0	17	0	15	16	0	16	0	17	0	16
16	0	17	0	16	0	16	15	0	17	0	15	0	15
13	13	0	12	13	0	0	13	0	13	0	13	13	13
0	20	0	24	24	0	0	29	0	30	0	22	0	20
33	30	33	0	18	0	26	32	0	31	31	25	0	17
17	0	25	31	31	0	32	26	0	18	0	33	30	33
0	0	0	0	23	0	22	15	0	15	0	22	22	0
0	22	22	0	15	0	15	22	0	23	0	0	0	0
0	4	4	0	23	0	19	3	0	3	3	25	9	0
0	9	25	3	3	0	3	19	0	23	0	4	4	0
0	12	12	0	12	0	10	19	0	19	0	10	0	10
10	0	10	0	19	0	19	10	0	12	0	12	12	0
10	27	23	0	9	0	10	25	0	24	0	10	0	0
0	0	10	0	24	0	25	10	0	9	0	23	27	10
12	13	11	25	25	0	0	10	0	24	0	25	10	0
0	0	0	8	8	0	8	0	0	0	0	8	9	9
9	9	8	0	0	0	0	8	0	8	8	0	0	0
0	0	0	0	33	0	32	32	0	32	0	32	0	31
15	0	0	18	18	0	18	39	0	36	0	18	0	36
8	27	36	0	32	0	0	36	0	36	0	33	33	0
0	33	33	0	36	0	36	0	0	32	0	36	27	8
12	0	0	21	21	0	21	12	0	12	0	21	21	0
0	21	21	0	12	0	12	21	0	21	21	0	0	12
4	4	0	20	21	0	25	3	0	2	0	30	0	30
30	0	30	0	2	0	3	25	0	21	20	0	4	4
22	0	18	0	20	0	20	17	0	13	0	13	18	18
18	18	13	0	13	0	17	20	0	20	0	18	0	22
31	29	11	0	35	0	0	0	0	31	0	0	30	34
34	30	0	0	31	0	0	0	0	35	0	11	29	31
0	16	16	0	15	0	16	39	0	39	17	17	0	0
0	0	17	17	39	0	39	16	0	15	0	16	16	0
17	16	17	0	13	0	19	16	0	16	16	16	0	0
0	0	16	16	16	0	16	19	0	13	0	17	16	17
21	24	23	0	21	0	21	24	0	24	0	20	20	0
0	20	20	0	24	0	24	21	0	21	0	23	24	21
0	0	9	12	12	0	12	9	0	9	0	12	12	12
0	33	32	0	36	0	0	32	0	30	0	35	0	0
0	0	35	0	30	0	32	0	0	36	0	32	33	0
30	21	22	0	31	0	31	22	0	22	0	31	0	23
23	0	31	0	22	0	22	31	0	31	0	22	21	30
1	0	4	0	1	0	0	4	0	4	0	1	2	4
4	2	1	0	4	0	4	0	0	1	0	4	0	1
15	0	14	15	17	0	17	14	0	14	0	0	17	0
0	17	0	0	14	0	14	17	0	17	15	14	0	15
0	0	16	0	16	0	16	12	0	11	0	16	15	11
11	15	16	0	11	0	12	16	0	16	0	16	0	0
0	0	41	41	25	0	25	50	0	49	0	0	0	0
0	0	0	0	49	0	50	25	0	25	41	41	0	0
18	11	11	18	19	0	19	10	0	10	0	19	19	0
0	19	19	0	10	0	10	19	0	19	18	11	11	18
0	0	21	21	18	0	0	21	0	22	0	22	22	19
55	55	51	40	40	0	0	54	0	55	0	41	43	0
0	43	41	0	55	0	54	0	0	40	40	51	55	55
0	30	0	29	24	0	25	30	0	32	0	0	0	0
0	0	0	0	32	0	30	25	0	24	29	0	30	0
0	0	45	0	50	0	0	52	0	51	51	48	49	0
0	0	46	0	48	0	0	56	0	56	56	50	43	0
0	17	18	18	20	0	20	22	0	22	0	21	0	0
0	0	21	0	22	0	22	20	0	20	18	18	17	0
58	0	0	0	43	0	0	57	0	56	56	0	0	0
19	8	8	0	19	0	9	9	0	9	9	15	9	14
14	9	15	9	9	0	9	9	0	19	0	8	8	19
13	12	13	0	13	0	13	14	0	15	5	16	0	0
0	0	16	5	15	0	14	13	0	13	0	13	12	13
42	42	44	0	37	0	0	45	0	39	0	0	0	0
0	0	0	0	39	0	45	0	0	37	0	44	42	42
0	31	31	0	41	0	0	29	0	29	43	43	0	25
28	14	15	0	21	0	31	15	0	15	15	0	15	0
0	15	0	15	15	0	15	31	0	21	0	15	14	28
0	15	0	0	22	0	9	6	0	8	0	23	0	8
8	0	23	0	8	0	6	9	0	22	0	0	15	0
0	23	0	0	28	0	0	33	0	32	0	0	0	33
20	0	11	11	11	0	11	27	0	26	27	5	0	6
6	0	5	27	26	0	27	11	0	11	11	11	0	20
8	30	30	0	9	0	8	31	0	31	30	9	9	0
0	9	9	30	31	0	31	8	0	9	0	30	30	8
27	11	0	0	23	0	23	11	0	9	0	10	21	20
20	21	10	0	9	0	11	23	0	23	0	0	11	27
22	10	10	0	22	0	22	10	0	10	0	22	9	9
9	9	22	0	10	0	10	22	0	22	0	10	10	22
17	17	0	17	23	0	23	17	0	16	0	16	24	16
16	24	16	0	16	0	17	23	0	23	17	0	17	17
24	15	24	0	15	0	15	24	0	24	24	23	16	0
0	16	23	24	24	0	24	15	0	15	0	24	15	24
20	0	37	19	20	0	0	29	0	30	0	22	23	0
16	0	17	0	24	0	24	17	0	18	18	25	0	22
22	0	25	18	18	0	17	24	0	24	0	17	0	16
67	8	0	65	8	0	0	71	0	72	0	7	10	0
0	34	34	0	34	0	35	0	0	38	0	0	0	0
0	0	0	0	38	0	0	35	0	34	0	34	34	0
0	36	27	27	27	0	25	36	0	36	0	35	22	0
56	11	54	0	50	0	55	12	0	12	0	55	54	55
55	54	55	0	12	0	12	55	0	50	0	54	11	56
21	0	22	0	16	0	16	22	0	21	0	21	21	0
0	21	21	0	21	0	22	16	0	16	0	22	0	21
22	22	8	0	22	0	21	9	0	9	0	21	9	9
9	9	21	0	9	0	9	21	0	22	0	8	22	22
0	28	0	28	28	0	0	28	0	28	0	30	0	0
73	0	17	0	70	0	70	0	0	18	0	0	68	0
0	68	0	0	18	0	0	70	0	70	0	17	0	73
64	0	20	0	68	0	0	0	0	19	0	0	65	0
0	65	0	0	19	0	0	0	0	68	0	20	0	64
14	3	4	0	14	0	2	0	0	12	0	11	0	11
11	0	11	0	12	0	0	2	0	14	0	4	3	14
0	33	28	39	33	0	0	39	0	39	0	0	32	0
46	45	48	34	34	0	34	0	0	43	0	33	0	0
0	0	33	0	43	0	0	34	0	34	34	48	45	46
34	0	40	0	34	0	23	31	0	34	33	0	34	34
34	34	0	33	34	0	31	23	0	34	0	40	0	34
38	38	19	0	18	0	0	38	0	40	0	19	0	0
16	0	37	18	18	0	18	34	0	37	17	17	0	0
0	0	17	17	37	0	34	18	0	18	18	37	0	16
14	0	0	0	27	28	0	12	0	10	0	0	0	0
18	22	0	0	22	0	22	25	0	25	22	25	22	0
0	22	25	22	25	0	25	22	0	22	0	0	22	18
0	53	52	0	27	0	0	54	0	50	26	31	24	0
0	0	47	46	28	0	0	1	0	40	0	29	0	28
28	0	29	0	40	0	1	0	0	28	46	47	0	0
0	38	38	38	32	0	0	37	0	38	0	31	31	0
0	31	31	0	38	0	37	0	0	32	38	38	38	0
22	6	6	0	23	0	23	4	0	4	0	23	4	23
23	4	23	0	4	0	4	23	0	23	0	6	6	22
0	7	9	0	28	0	25	7	0	16	0	26	0	0
0	0	26	0	16	0	7	25	0	28	0	9	7	0
0	0	18	0	0	0	0	19	0	19	0	28	0	20
25	25	25	0	26	0	26	0	0	24	24	28	26	0
0	26	28	24	24	0	0	26	0	26	0	25	25	25
0	0	27	0	30	0	30	0	0	30	0	26	25	0
0	25	26	0	30	0	0	30	0	30	0	27	0	0
6	26	27	0	6	0	6	26	0	24	0	24	22	8
8	22	24	0	24	0	26	6	0	6	0	27	26	6
21	0	21	21	35	0	18	18	0	19	0	31	0	0
0	0	18	0	40	0	18	39	0	17	0	7	4	0
0	4	7	0	17	0	39	18	0	40	0	18	0	0
0	18	39	0	17	0	7	4	0	18	0	38	0	0
0	0	38	0	18	0	4	7	0	17	0	39	18	0
0	21	21	0	41	0	0	19	0	23	41	0	18	0
0	17	0	0	49	0	0	14	0	15	48	0	14	0
0	0	0	29	29	0	30	32	0	27	0	0	32	34
34	32	0	0	27	0	32	30	0	29	29	0	0	0
8	0	8	45	46	0	45	8	0	7	8	43	0	42
42	0	43	8	7	0	8	45	0	46	45	8	0	8
12	0	12	0	28	0	0	12	0	12	0	28	28	0
0	28	28	0	12	0	12	0	0	28	0	12	0	12
0	34	34	34	16	0	0	31	0	30	0	18	17	16
38	0	0	0	27	0	32	30	0	32	32	27	27	27
0	0	0	0	26	0	26	0	0	50	0	0	26	26
26	26	0	0	50	0	0	26	0	26	0	0	0	0
16	34	0	20	19	0	19	35	0	35	0	19	19	19
19	19	19	0	35	0	35	19	0	19	20	0	34	16
0	34	0	0	19	0	20	33	0	34	35	0	0	19
19	0	0	35	34	0	33	20	0	19	0	0	34	0
0	0	33	33	39	0	0	32	0	31	0	0	37	38
0	35	0	0	22	0	0	43	0	42	0	21	0	27
18	18	25	25	25	0	0	14	0	14	0	26	26	0
0	9	9	9	7	0	10	10	0	10	0	6	7	0
0	43	43	42	25	0	27	42	0	43	0	0	26	45
45	26	0	0	43	0	42	27	0	25	42	43	43	0
0	27	27	0	22	0	22	27	0	27	27	20	20	0
0	20	20	27	27	0	27	22	0	22	0	27	27	0
0	29	0	0	45	0	46	0	0	30	0	42	41	42
42	41	42	0	30	0	0	46	0	45	0	0	29	0
0	42	42	0	43	0	0	28	0	30	0	41	0	31
34	34	0	0	8	0	7	33	0	33	32	8	33	26
26	33	8	32	33	0	33	7	0	8	0	0	34	34
41	0	39	40	48	0	0	39	0	38	0	49	48	13
14	0	14	14	15	0	15	12	0	11	0	13	11	13
13	11	13	0	11	0	12	15	0	15	14	14	0	14
0	36	0	0	33	0	33	17	0	16	0	33	16	16
16	16	33	0	16	0	17	33	0	33	0	0	36	0
8	18	17	8	8	0	8	17	0	17	0	9	9	9
9	9	9	0	17	0	17	8	0	8	8	17	18	8
31	13	33	0	32	0	0	54	0	55	31	31	0	58
0	0	39	0	25	0	24	0	0	39	39	24	5	3
3	5	24	39	39	0	0	24	0	25	0	39	0	0
0	16	15	15	14	0	0	42	0	44	0	14	15	15
0	0	13	11	15	0	0	41	0	41	39	11	0	0
17	0	0	18	18	0	18	18	0	18	0	21	0	0
0	0	21	0	18	0	18	18	0	18	18	0	0	17
0	0	16	0	21	0	22	14	0	14	21	0	14	0
0	14	0	21	14	0	14	22	0	21	0	16	0	0
28	6	4	0	46	0	0	28	0	28	0	43	0	0
47	45	0	28	49	0	0	28	0	29	0	48	0	0
20	0	29	0	22	0	0	28	0	28	20	0	20	0
0	21	22	0	19	0	19	0	0	22	0	21	0	0
0	0	21	0	22	0	0	19	0	19	0	22	21	0
40	25	0	0	29	0	0	39	0	35	29	0	0	0
0	0	28	27	46	0	0	25	0	25	0	36	0	36
36	0	36	0	25	0	25	0	0	46	27	28	0	0
42	42	40	0	39	0	0	42	0	42	0	3	8	0
0	8	3	0	42	0	42	0	0	39	0	40	42	42
0	36	36	21	22	20	0	36	0	34	0	19	0	0
0	0	38	0	38	0	40	40	0	35	0	40	0	34
34	0	40	0	35	0	40	40	0	38	0	38	0	0
35	34	0	21	21	0	3	5	0	34	0	18	18	0
0	18	18	0	34	0	5	3	0	21	21	0	34	35
0	31	30	0	44	0	0	0	0	30	47	52	52	0
0	52	52	47	30	0	0	0	0	44	0	30	31	0
0	0	0	0	56	0	55	38	0	37	0	0	0	51
51	0	0	0	37	0	38	55	0	56	0	0	0	0
20	20	20	0	14	0	13	20	0	19	11	0	0	11
11	0	0	11	19	0	20	13	0	14	0	20	20	20
0	0	43	0	44	0	43	0	0	44	0	45	0	0
0	0	45	0	44	0	0	43	0	44	0	43	0	0
45	0	48	0	45	0	0	51	0	51	0	45	0	45
45	0	45	0	51	0	51	0	0	45	0	48	0	45
0	42	41	0	49	0	7	24	0	43	0	0	39	0
0	39	0	0	43	0	24	7	0	49	0	41	42	0
34	34	34	0	30	0	0	35	0	34	0	0	30	0
0	30	0	0	34	0	35	0	0	30	0	34	34	34
27	0	28	0	36	0	37	35	0	28	0	33	0	39
39	0	33	0	28	0	35	37	0	36	0	28	0	27
25	0	29	0	25	0	0	30	0	30	0	23	0	22
38	0	17	0	36	0	0	26	0	24	0	33	32	33
33	32	33	0	24	0	26	0	0	36	0	17	0	38
33	15	0	0	15	0	33	31	0	33	0	16	0	33
26	0	25	25	34	0	34	17	0	16	17	30	31	31
31	31	30	17	16	0	17	34	0	34	25	25	0	26
0	38	40	39	28	0	0	36	0	37	0	26	26	27
0	21	0	25	25	0	0	42	0	38	0	0	24	0
20	20	0	0	15	0	38	37	0	36	0	0	0	14
12	15	52	0	21	0	0	56	0	55	23	21	0	31
31	0	21	23	55	0	56	0	0	21	0	52	15	12
28	16	27	27	27	0	27	17	0	17	19	27	27	27
27	27	27	19	17	0	17	27	0	27	27	27	16	28
0	15	20	0	13	0	17	17	0	17	0	17	17	17
17	17	17	0	17	0	17	17	0	13	0	20	15	0
0	45	0	46	34	0	0	44	0	44	0	33	0	0
22	0	11	23	23	0	23	11	0	12	20	17	8	21
21	8	17	20	12	0	11	23	0	23	23	11	0	22
0	38	38	0	13	0	0	40	0	40	0	13	13	37
37	13	13	0	40	0	40	0	0	13	0	38	38	0
22	22	22	0	43	0	0	21	0	20	44	0	22	22
41	41	0	0	23	0	7	14	0	40	41	23	23	23
23	23	23	41	40	0	14	7	0	23	0	0	41	41
0	42	42	0	25	0	25	0	0	38	0	24	24	24
24	24	24	0	38	0	0	25	0	25	0	42	42	0
0	25	25	25	19	0	19	0	0	25	0	19	0	0
0	0	19	0	25	0	0	19	0	19	25	25	25	0
38	38	38	33	33	0	34	38	0	38	0	37	37	36
36	37	37	0	38	0	38	34	0	33	33	38	38	38
0	39	0	0	37	0	0	40	0	42	42	43	43	0
0	36	34	0	5	0	0	34	0	35	0	0	6	0
0	6	0	0	35	0	34	0	0	5	0	34	36	0
0	48	47	0	38	0	43	42	0	43	0	40	0	0
0	0	40	0	43	0	42	43	0	38	0	47	48	0
0	30	30	30	38	0	0	30	0	27	0	39	39	0
0	39	39	0	27	0	30	0	0	38	30	30	30	0
0	22	18	18	18	0	0	21	0	21	0	14	0	1
15	0	15	0	48	0	47	0	0	16	0	46	0	0
0	0	46	0	16	0	0	47	0	48	0	15	0	15
8	8	7	0	14	0	14	8	0	8	0	8	8	0
0	8	8	0	8	0	8	14	0	14	0	7	8	8
0	11	0	9	9	0	9	11	0	12	0	11	8	12
12	8	11	0	12	0	11	9	0	9	9	0	11	0
8	0	14	0	9	0	8	6	0	7	0	9	9	9
9	9	9	0	7	0	6	8	0	9	0	14	0	8
0	19	0	33	33	0	0	21	0	21	0	33	33	32
0	40	36	36	52	0	0	34	0	34	0	52	0	0
15	14	0	0	28	0	0	14	0	13	0	28	0	14
0	9	0	2	2	0	3	9	0	9	0	3	3	0
0	3	3	0	9	0	9	3	0	2	2	0	9	0
21	17	17	0	28	0	0	27	0	17	17	27	29	0
0	0	0	37	37	0	0	20	0	18	18	36	43	0
23	0	5	0	22	0	22	5	0	6	0	21	21	21
21	21	21	0	6	0	5	22	0	22	0	5	0	23
0	42	43	0	40	0	6	17	0	41	0	38	0	38
38	0	38	0	41	0	17	6	0	40	0	43	42	0
20	21	0	0	28	0	19	19	0	21	20	30	0	0
0	0	30	20	21	0	19	19	0	28	0	0	21	20
37	36	0	0	50	0	39	38	0	38	0	0	37	0
39	39	39	0	35	0	36	0	0	38	0	37	0	35
35	0	37	0	38	0	0	36	0	35	0	39	39	39
0	45	45	0	24	0	0	44	0	46	0	25	25	0
0	25	25	0	46	0	44	0	0	24	0	45	45	0
41	41	41	0	24	0	23	0	0	43	44	24	24	24
24	24	24	44	43	0	0	23	0	24	0	41	41	41
8	4	26	25	41	0	0	28	0	28	42	41	42	42
0	24	24	0	26	0	0	30	0	30	26	26	26	0
0	26	26	26	30	0	30	0	0	26	0	24	24	0
0	0	33	33	34	0	33	33	0	34	0	33	32	0
0	2	3	17	17	0	10	5	0	16	16	16	0	17
17	0	16	16	16	0	5	10	0	17	17	3	2	0
26	24	0	0	26	0	20	30	0	36	0	36	36	0
0	36	36	0	36	0	30	20	0	26	0	0	24	26
28	0	26	0	30	0	29	26	0	26	26	30	0	25
